GrLivArea,BedroomAbvGr,Bathrooms,PropertyAge,GarageCars,TotalBsmtSF,OverallQual,LotArea,TotRmsAbvGrd,2ndFlrSF,GarageArea,BsmtFinSF1,BsmtUnfSF,1stFlrSF,GarageYrBlt,WoodDeckSF,OpenPorchSF,MasVnrArea,OverallCond,LotShape,ScreenPorch,MSSubClass,LotFrontage,CrimeRate,MedianIncome,InterestRate,UnemploymentRate,YrSold,MoSold,QrtSold,BldgType,RenovationFlag,SaleDate,SalePrice
1524,3,1.5,49,1.0,874.0,5,11344,7,650,315.0,460.0,414.0,874,1958.0,0,0,180.0,5,Reg,0,50,78.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,0,2007-07-01,144000.0
1437,3,3.0,31,2.0,1437.0,5,10768,6,0,528.0,1157.0,280.0,1437,1976.0,0,21,0.0,8,IR1,180,20,90.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,1,2007-07-01,218000.0
1302,1,2.5,2,2.0,1302.0,6,3901,5,0,631.0,866.0,436.0,1302,2005.0,110,50,182.0,5,Reg,0,120,34.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,Twnhs,1,2007-08-01,145708.764336107
1494,3,2.0,1,3.0,1494.0,7,10652,7,0,840.0,0.0,1494.0,1494,2006.0,160,33,306.0,5,IR1,0,20,91.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,279500.0
1353,2,3.0,28,2.0,1259.0,6,10400,5,0,478.0,903.0,356.0,1353,1979.0,240,141,253.0,5,Reg,0,20,80.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,171774.925622692
1298,2,2.0,86,1.0,651.0,6,6821,8,539,240.0,113.0,538.0,759,1994.0,216,0,0.0,7,Reg,0,50,51.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,164731.316372391
936,2,2.0,40,1.0,936.0,5,9825,4,0,384.0,936.0,0.0,936,1967.0,405,0,162.0,5,Reg,0,85,75.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,170643.303572141
1553,3,2.5,11,2.0,691.0,7,7875,6,862,420.0,414.0,277.0,691,1996.0,0,44,0.0,5,Reg,0,60,63.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,180081.508849842
1600,3,2.5,10,2.0,916.0,6,8773,7,684,460.0,0.0,916.0,916,1997.0,100,38,0.0,5,IR1,0,60,57.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,169000.0
2299,5,3.5,8,2.0,938.0,6,7500,7,1342,482.0,0.0,938.0,957,1999.0,188,30,0.0,5,Reg,0,60,60.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,205895.254584712
1694,3,3.0,3,2.0,1686.0,8,10084,7,0,636.0,1369.0,317.0,1694,2004.0,255,57,186.0,5,Reg,0,20,75.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,307000.0
1365,2,2.5,36,2.0,765.0,5,1920,6,600,440.0,471.0,294.0,765,1971.0,240,36,376.0,5,Reg,0,160,24.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,TwnhsE,0,2007-08-01,122500.0
1321,1,2.0,17,2.0,1312.0,8,5118,4,0,484.0,926.0,386.0,1321,1990.0,0,64,0.0,5,IR1,0,120,35.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,TwnhsE,0,2007-08-01,148103.867006579
936,2,2.0,27,2.0,936.0,5,7200,4,0,672.0,936.0,0.0,936,1980.0,49,0,180.0,5,Reg,0,90,60.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,Duplex,0,2007-08-01,140000.0
2398,3,3.5,11,3.0,1379.0,7,11787,8,1015,834.0,719.0,660.0,1383,1996.0,239,60,594.0,5,IR1,0,60,95.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,315750.0
2046,2,3.5,2,3.0,1994.0,10,15431,7,0,878.0,1430.0,564.0,2046,2005.0,188,65,400.0,5,Reg,175,20,105.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,181676.126555428
1646,4,2.0,66,1.0,918.0,7,7128,7,728,240.0,364.0,554.0,918,1941.0,0,0,0.0,5,Reg,126,75,53.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,164000.0
1281,2,2.0,81,2.0,756.0,5,6120,6,378,379.0,351.0,405.0,903,1926.0,25,0,0.0,6,Reg,0,50,51.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,163351.721489893
2956,5,2.5,3,3.0,1706.0,8,13069,11,1238,916.0,0.0,1706.0,1718,2004.0,194,50,502.0,5,IR1,0,60,99.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,216855.260149095
1855,3,2.5,31,2.0,528.0,6,9600,7,761,512.0,0.0,528.0,1094,1976.0,113,100,360.0,7,Reg,0,80,80.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,187000.0
1818,3,3.5,0,3.0,895.0,8,12568,8,923,774.0,669.0,226.0,895,2007.0,196,104,246.0,5,Reg,0,60,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,189317.51282069
1177,3,2.0,23,2.0,1153.0,6,11850,6,0,495.0,781.0,372.0,1177,1984.0,204,103,98.0,6,Reg,0,20,79.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,187904.461286262
1060,1,2.0,82,1.0,756.0,5,6854,6,144,308.0,317.0,212.0,916,1969.0,0,65,0.0,7,Reg,150,40,55.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,151520.381580069
1187,3,2.0,15,2.0,1168.0,7,9556,6,0,420.0,0.0,1168.0,1187,1992.0,0,21,52.0,5,IR1,0,20,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,183389.78131415
1761,3,3.0,0,2.0,874.0,7,10207,7,887,578.0,0.0,874.0,874,2007.0,144,105,0.0,6,Reg,0,60,84.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,227875.0
1816,3,3.0,1,3.0,1790.0,9,12469,7,0,730.0,1151.0,639.0,1816,2007.0,186,36,378.0,5,Reg,0,20,96.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,189122.67702416
2290,2,4.5,0,3.0,2320.0,10,17169,7,0,1174.0,1684.0,636.0,2290,2007.0,192,30,970.0,5,IR2,0,20,59.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,185096.577205616
894,3,1.0,33,2.0,864.0,5,11800,5,0,440.0,663.0,201.0,894,1974.0,0,0,0.0,5,IR1,0,20,97.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,187806.059368823
2002,4,2.0,58,3.0,1001.0,5,6270,8,1001,871.0,284.0,717.0,1001,1949.0,0,0,0.0,6,Reg,0,90,82.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,Duplex,1,2007-08-01,145000.0
1494,3,3.0,9,2.0,1482.0,7,16196,5,0,514.0,1443.0,39.0,1494,1998.0,402,25,0.0,5,IR3,0,20,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,215000.0
1422,3,1.0,47,1.0,978.0,5,12342,6,0,286.0,0.0,978.0,1422,1960.0,0,0,0.0,5,IR1,0,20,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,139900.0
1502,3,1.5,84,1.0,602.0,6,10592,7,602,180.0,0.0,602.0,900,1923.0,96,0,0.0,7,Reg,53,70,55.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,165000.0
865,2,2.0,87,1.0,660.0,6,10042,4,125,216.0,144.0,238.0,740,1920.0,0,0,0.0,8,Reg,0,40,62.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,171070.367893827
1037,2,2.0,33,2.0,1037.0,5,10751,5,0,431.0,787.0,250.0,1037,1974.0,136,47,44.0,5,IR1,0,20,44.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,172465.707083115
1320,3,2.5,4,2.0,660.0,7,7750,6,660,400.0,0.0,660.0,660,2003.0,0,48,0.0,5,Reg,0,60,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,162000.0
2730,4,3.5,21,2.0,1502.0,7,10380,8,1177,576.0,28.0,0.0,1553,1987.0,201,96,172.0,5,IR1,0,60,86.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,301000.0
1647,3,2.5,8,2.0,953.0,6,7917,7,694,460.0,0.0,953.0,953,1999.0,0,40,0.0,5,Reg,0,60,62.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,175000.0
990,3,2.0,13,0.0,990.0,4,8070,5,0,0.0,588.0,402.0,990,1979.0,0,0,0.0,5,Reg,0,20,60.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,123600.0
1352,2,3.0,1,2.0,1352.0,7,3606,5,0,466.0,937.0,415.0,1352,2006.0,0,241,0.0,5,Reg,0,120,40.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,TwnhsE,1,2007-08-01,158404.073081048
2048,3,3.5,4,2.0,1054.0,8,8010,8,976,552.0,964.0,90.0,1072,2003.0,0,48,0.0,5,IR1,180,60,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,180347.194026928
943,3,1.0,49,1.0,0.0,4,11515,5,0,308.0,0.0,0.0,943,1958.0,0,0,0.0,5,IR1,0,30,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,187245.168439419
1464,3,3.0,0,3.0,1485.0,8,15256,6,0,754.0,929.0,556.0,1464,2007.0,168,160,84.0,5,IR1,0,20,49.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,282922.0
1056,3,2.0,49,1.0,1056.0,5,8176,6,0,308.0,846.0,210.0,1056,1958.0,0,0,0.0,6,Reg,0,20,70.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,139000.0
1374,3,1.5,43,1.0,1130.0,6,11382,7,0,286.0,54.0,533.0,1374,1964.0,0,28,212.0,5,IR1,0,20,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,186983.419339031
1142,3,2.5,31,2.0,1142.0,5,4224,6,0,528.0,874.0,268.0,1142,1976.0,536,90,0.0,5,Reg,0,120,44.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,TwnhsE,0,2007-08-01,134000.0
968,4,2.0,80,1.0,656.0,4,10800,5,0,216.0,0.0,656.0,968,1928.0,0,0,0.0,6,Reg,0,30,60.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,64500.0
2075,3,3.5,14,2.0,1148.0,7,10530,8,984,473.0,819.0,329.0,1091,1993.0,235,86,194.0,6,Reg,0,60,78.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,185306.650665866
1652,2,3.0,7,2.0,1494.0,8,5330,6,0,499.0,1196.0,298.0,1652,2000.0,96,48,0.0,5,Reg,0,120,41.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,TwnhsE,0,2007-08-01,251000.0
1958,4,2.0,61,2.0,979.0,6,7136,8,979,492.0,484.0,495.0,979,1946.0,0,0,423.0,6,IR1,0,90,82.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,Duplex,1,2007-08-01,145000.0
1187,2,2.0,46,2.0,864.0,5,14357,6,0,440.0,311.0,386.0,1187,1961.0,128,0,0.0,5,IR1,0,20,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,179562.453368834
1200,3,3.0,12,2.0,1200.0,6,11249,6,0,521.0,334.0,322.0,1200,1995.0,0,26,0.0,5,IR2,0,20,105.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,177500.0
1440,4,4.0,30,0.0,1440.0,4,7711,8,0,0.0,1440.0,0.0,1440,1979.0,321,0,0.0,3,IR1,0,90,42.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,Duplex,0,2007-08-01,150000.0
1022,3,1.5,13,2.0,1022.0,5,14217,6,0,747.0,550.0,472.0,1022,1995.0,0,0,0.0,5,IR2,0,20,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,192562.808057836
1073,3,2.0,50,2.0,1073.0,4,6565,6,0,720.0,967.0,106.0,1073,1985.0,0,444,0.0,6,Reg,0,20,65.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,177503.378612934
2380,3,2.5,42,2.0,1021.0,6,18450,7,915,596.0,187.0,111.0,1465,1965.0,0,265,113.0,5,IR1,0,60,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,129000.0
1216,3,2.0,52,1.0,1216.0,5,10050,5,0,336.0,288.0,928.0,1216,1955.0,0,0,0.0,5,Reg,0,20,75.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,184361.992258449
2610,4,2.5,0,2.0,1184.0,8,9000,11,1426,550.0,64.0,1120.0,1184,2007.0,208,364,0.0,5,Reg,0,60,75.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,303477.0
1281,1,3.0,82,2.0,1151.0,4,10284,6,436,580.0,1030.0,55.0,845,1978.0,0,0,0.0,7,Reg,0,50,60.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,158270.753116401
1258,3,2.0,0,2.0,1246.0,7,7697,6,0,462.0,0.0,1246.0,1258,2007.0,0,0,0.0,6,Reg,0,20,64.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,179731.198023759
1729,3,2.5,5,2.0,860.0,7,8158,7,869,542.0,0.0,860.0,860,2002.0,386,63,214.0,5,Reg,0,60,65.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,180638.463702549
1416,3,2.0,89,2.0,816.0,5,25339,7,0,576.0,0.0,816.0,1416,2007.0,0,0,0.0,7,Reg,0,30,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,112000.0
2526,5,2.0,91,1.0,714.0,6,8520,10,862,216.0,168.0,0.0,1664,1916.0,88,15,0.0,7,Reg,0,50,60.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,136000.0
1266,2,2.0,0,2.0,1266.0,7,3710,6,0,388.0,0.0,1266.0,1266,2007.0,100,16,16.0,5,Reg,0,20,53.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,158608.749069322
1340,3,2.0,0,2.0,1340.0,7,8899,6,0,396.0,24.0,1316.0,1340,2007.0,100,30,0.0,5,IR1,0,20,73.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,181134.0
952,3,2.0,39,1.0,952.0,6,8300,5,0,288.0,952.0,0.0,952,1968.0,0,0,86.0,6,IR1,0,20,66.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,180917.925148076
1554,2,2.0,1,2.0,1554.0,8,4590,6,0,627.0,24.0,1530.0,1554,2006.0,156,73,108.0,5,Reg,0,120,34.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,Twnhs,0,2007-08-01,209500.0
2726,2,2.5,21,2.0,279.0,8,18044,6,0,691.0,0.0,279.0,2726,1986.0,216,64,0.0,5,IR1,0,20,70.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,186818.610760803
2172,3,2.5,1,3.0,1063.0,7,14154,9,1101,947.0,0.0,1063.0,1071,2006.0,192,62,350.0,5,Reg,0,60,109.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,280000.0
1540,4,2.0,52,1.0,1190.0,4,7150,7,500,352.0,150.0,1040.0,1040,2002.0,0,0,0.0,4,Reg,0,50,55.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,191930.561104806
1302,3,2.0,0,2.0,1302.0,7,8993,6,0,436.0,0.0,1302.0,1302,2007.0,0,22,0.0,5,IR1,0,20,73.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,176485.0
2169,3,2.5,5,2.0,1284.0,8,9375,7,885,647.0,0.0,1284.0,1284,2002.0,192,87,149.0,5,Reg,0,60,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,228500.0
1561,2,3.0,2,2.0,1561.0,9,7313,6,0,556.0,1153.0,408.0,1561,2005.0,203,47,246.0,5,Reg,0,120,60.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,TwnhsE,0,2007-08-01,277500.0
1517,3,2.0,88,0.0,793.0,5,8500,7,520,0.0,0.0,793.0,997,1979.0,0,0,0.0,7,Reg,0,50,85.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,115000.0
1047,2,1.0,122,1.0,641.0,4,10800,6,0,273.0,0.0,641.0,1047,1954.0,0,0,0.0,7,Reg,0,30,60.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,100000.0
902,3,1.0,40,1.0,876.0,5,6173,6,0,288.0,599.0,277.0,902,1967.0,0,0,75.0,6,IR1,0,20,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0,2007-08-01,125500.0
2620,4,3.0,30,2.0,1361.0,5,18890,12,1259,600.0,498.0,652.0,1361,1977.0,155,24,1.0,5,IR1,0,90,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,Duplex,0,2007-08-01,190000.0
866,2,1.0,62,0.0,686.0,5,3880,4,0,0.0,329.0,357.0,866,1979.0,58,42,0.0,9,Reg,0,30,40.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1,2007-08-01,110500.0
1564,2,2.0,1,2.0,1546.0,8,8298,6,0,502.0,583.0,963.0,1564,2207.0,132,0,0.0,5,IR1,0,20,68.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,168743.001567144
816,2,1.0,85,1.0,816.0,5,3672,5,0,100.0,0.0,816.0,816,1922.0,0,0,0.0,7,Reg,0,30,46.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,159638.856165666
1488,3,2.5,39,2.0,1488.0,6,21579,7,0,552.0,813.0,675.0,1488,1968.0,0,0,0.0,6,IR1,0,20,68.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,0,2007-09-01,208156.398935188
1664,3,3.0,29,2.0,1529.0,7,12299,7,0,663.0,1328.0,201.0,1664,1978.0,0,0,67.0,6,Reg,0,20,93.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,189893.003058465
1601,3,2.0,82,0.0,936.0,5,7288,6,665,0.0,0.0,936.0,936,1979.0,0,0,0.0,7,Reg,0,50,50.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,180031.162892704
2080,5,2.5,38,2.0,1040.0,5,11606,9,1040,504.0,650.0,390.0,1040,1969.0,335,0,192.0,5,IR1,0,60,70.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,0,2007-09-01,135000.0
2060,4,3.0,19,2.0,1151.0,6,10029,8,896,521.0,831.0,320.0,1164,1988.0,0,228,268.0,5,IR1,192,60,97.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,211000.0
1824,3,2.0,1,3.0,1824.0,10,12633,8,0,932.0,0.0,1824.0,1824,2006.0,160,36,242.0,5,IR1,108,20,85.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,190550.327866959
3194,4,2.5,73,2.0,965.0,8,12168,10,1254,380.0,428.0,537.0,1940,1934.0,0,0,0.0,6,Reg,0,70,78.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,359100.0
1356,3,4.0,30,2.0,1244.0,6,15957,6,0,528.0,1148.0,96.0,1356,1977.0,1424,0,0.0,6,IR1,0,80,68.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,0,2007-09-01,197092.08733832
796,2,1.5,36,0.0,796.0,5,6723,5,0,0.0,796.0,0.0,796,1979.0,129,0,0.0,7,Reg,0,85,50.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,0,2007-09-01,165643.341167808
1220,2,2.5,36,2.0,1625.0,6,13001,6,0,944.0,492.0,1012.0,1220,1971.0,0,0,176.0,5,IR1,0,20,128.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,0,2007-09-01,177998.685921479
1668,3,2.5,4,2.0,840.0,7,11317,8,828,500.0,0.0,840.0,840,2003.0,144,68,101.0,5,Reg,0,60,72.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,0,2007-09-01,180000.0
1324,2,2.0,1,2.0,1324.0,8,6240,6,0,550.0,24.0,1300.0,1324,2006.0,0,38,176.0,5,Reg,0,120,48.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,TwnhsE,0,2007-09-01,164692.778645345
936,2,2.0,50,1.0,936.0,6,8760,4,0,315.0,873.0,63.0,936,1957.0,0,0,0.0,7,Reg,0,20,73.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,169652.235284283
864,3,2.0,35,2.0,864.0,5,7200,5,0,576.0,671.0,193.0,864,1977.0,155,0,0.0,5,Reg,0,20,60.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,179857.975518011
2090,3,3.0,23,2.0,1190.0,7,5062,6,900,577.0,828.0,180.0,1190,1984.0,219,0,0.0,5,IR1,0,160,68.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,TwnhsE,0,2007-09-01,207500.0
1484,3,2.0,97,1.0,771.0,4,10320,6,504,264.0,0.0,771.0,866,1910.0,14,211,0.0,1,Reg,84,50,60.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,185998.255166219
879,3,1.0,32,2.0,864.0,5,9675,5,0,440.0,330.0,102.0,879,1975.0,0,80,0.0,6,Reg,0,20,75.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,0,2007-09-01,184728.870431253
2337,5,2.0,107,2.0,662.0,5,13600,10,915,560.0,0.0,662.0,1422,1945.0,0,57,0.0,5,Reg,0,190,85.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,2fmCon,1,2007-09-01,90000.0
2100,3,3.5,0,3.0,918.0,8,9709,8,1142,786.0,778.0,140.0,958,2007.0,172,104,120.0,5,IR1,0,60,82.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,0,2007-09-01,184795.783735112
974,3,1.0,16,0.0,974.0,5,10712,5,0,0.0,212.0,762.0,974,1979.0,0,28,0.0,5,Reg,0,20,63.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,93500.0
1242,3,1.5,34,2.0,1242.0,7,9600,6,0,528.0,916.0,326.0,1242,1973.0,0,0,320.0,6,Reg,0,20,80.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,0,2007-09-01,175500.0
1214,2,1.0,106,1.0,969.0,5,5680,6,245,216.0,0.0,969.0,969,1920.0,0,0,0.0,3,Reg,0,50,40.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,163590.677170026
1173,3,2.0,106,1.0,592.0,5,5680,7,240,240.0,0.0,592.0,933,1920.0,0,25,0.0,4,Reg,0,45,40.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,176866.557227858
1152,3,2.5,39,2.0,912.0,6,11700,7,0,412.0,0.0,912.0,1152,1968.0,0,126,41.0,6,Reg,0,20,78.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,0,2007-09-01,188714.148087543
2202,4,3.5,15,2.0,1105.0,8,11762,9,1097,517.0,335.0,770.0,1105,1992.0,0,65,309.0,5,Reg,144,60,88.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,202112.046522999
1726,3,3.0,0,3.0,1726.0,7,9416,8,0,786.0,1126.0,600.0,1726,2007.0,171,138,205.0,5,Reg,266,20,79.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,0,2007-09-01,311872.0
1651,3,2.0,0,3.0,1643.0,8,10235,7,0,870.0,0.0,1643.0,1651,2007.0,192,64,306.0,5,IR1,0,20,66.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,0,2007-09-01,185830.971906573
1208,2,3.0,0,2.0,1208.0,7,6762,6,0,628.0,664.0,544.0,1208,2007.0,105,54,108.0,5,Reg,0,20,64.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,0,2007-09-01,195400.0
1422,3,2.0,37,2.0,925.0,5,9457,7,0,576.0,566.0,359.0,1422,1988.0,252,0,0.0,6,Reg,0,20,63.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,184299.838071218
1651,3,2.0,0,3.0,1643.0,8,9178,7,0,870.0,0.0,1643.0,1651,2007.0,204,64,306.0,5,Reg,0,20,71.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,0,2007-09-01,183750.755371907
1344,3,2.5,78,2.0,672.0,7,5700,6,672,456.0,336.0,336.0,672,1979.0,0,0,0.0,6,IR1,0,70,68.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,1,2007-09-01,176905.917994834
1501,3,3.5,8,2.0,744.0,6,2280,6,744,440.0,565.0,179.0,757,1999.0,0,0,342.0,5,Reg,0,160,24.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,Twnhs,0,2007-09-01,170175.22684199
1573,3,2.5,7,2.0,756.0,6,2117,4,804,440.0,417.0,339.0,769,2000.0,0,32,216.0,5,Reg,0,160,24.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,Twnhs,0,2007-09-01,169854.436591138
1152,2,2.0,52,0.0,0.0,4,6882,6,0,0.0,0.0,0.0,1152,1979.0,0,0,128.0,3,Reg,0,90,74.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,Duplex,0,2007-09-01,165956.259265265
