GrLivArea,BedroomAbvGr,Bathrooms,PropertyAge,GarageCars,TotalBsmtSF,OverallQual,LotArea,TotRmsAbvGrd,2ndFlrSF,GarageArea,BsmtFinSF1,BsmtUnfSF,1stFlrSF,GarageYrBlt,WoodDeckSF,OpenPorchSF,MasVnrArea,OverallCond,LotShape,ScreenPorch,MSSubClass,LotFrontage,CrimeRate,MedianIncome,InterestRate,UnemploymentRate,YrSold,MoSold,QrtSold,BldgType,RenovationFlag,SaleDate,SalePrice
1506,2,2.0,1,2.0,1362.0,7,3013,6,0,440.0,16.0,1346.0,1506,2005.0,142,20,145.0,5,Reg,0,120,43.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,TwnhsE,0,2006-04-01,213490.0
1686,3,2.5,1,2.0,891.0,7,7800,8,795,462.0,0.0,891.0,891,2005.0,144,101,172.0,5,Reg,0,60,65.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,0,2006-04-01,176412.012719061
1466,3,2.5,70,2.0,796.0,5,10800,7,370,566.0,626.0,170.0,1096,1950.0,436,21,0.0,8,Reg,0,50,60.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,1,2006-04-01,170000.0
1951,4,2.0,106,2.0,938.0,4,7745,9,867,576.0,0.0,938.0,1084,1993.0,0,6,0.0,6,Reg,0,190,56.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,2fmCon,1,2006-04-01,189579.65066771
1709,3,2.0,2,2.0,970.0,7,2522,7,739,380.0,0.0,970.0,970,2004.0,0,40,50.0,5,Reg,0,160,24.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,Twnhs,0,2006-04-01,137500.0
788,2,1.0,65,0.0,788.0,4,7446,4,0,0.0,266.0,522.0,788,1979.0,0,0,0.0,5,Reg,0,30,68.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,1,2006-04-01,100000.0
1247,1,2.5,1,2.0,1247.0,8,3316,4,0,550.0,1039.0,208.0,1247,2005.0,0,84,0.0,5,IR1,0,120,37.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,TwnhsE,0,2006-04-01,197000.0
1889,3,2.5,6,2.0,982.0,6,8658,9,881,431.0,732.0,250.0,1008,2000.0,0,0,0.0,5,IR1,0,60,68.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,0,2006-04-01,178100.589622319
2519,4,3.5,17,2.0,1210.0,7,26178,9,1281,628.0,965.0,245.0,1238,1989.0,320,27,293.0,5,IR1,0,60,42.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,1,2006-04-01,335000.0
1498,2,2.0,0,2.0,1498.0,7,8990,5,0,675.0,0.0,1498.0,1498,2006.0,351,33,0.0,5,IR1,0,20,73.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,0,2006-04-01,204900.0
872,2,1.0,82,1.0,872.0,5,17529,5,0,322.0,0.0,872.0,872,1924.0,0,0,65.0,5,Reg,0,30,68.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,1,2006-04-01,182283.177756557
1000,1,2.0,43,2.0,1000.0,5,13050,4,0,575.0,104.0,46.0,1000,1993.0,238,0,0.0,6,Reg,0,20,87.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,0,2006-04-01,160192.453934518
1700,2,3.5,26,1.0,430.0,7,1700,7,680,450.0,397.0,33.0,880,1980.0,188,36,0.0,5,Reg,200,150,68.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,Twnhs,1,2006-04-01,151131.098733642
1220,2,1.0,55,2.0,836.0,4,8877,6,0,396.0,836.0,0.0,1220,1951.0,0,0,0.0,5,Reg,0,20,67.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,0,2006-04-01,102000.0
1928,4,2.0,96,1.0,1020.0,6,9142,9,1020,440.0,0.0,1020.0,908,1910.0,0,60,0.0,8,Reg,0,190,69.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,2fmCon,1,2006-04-01,137000.0
1440,3,1.0,106,1.0,540.0,5,5000,6,551,352.0,0.0,540.0,889,1940.0,0,0,0.0,4,Reg,0,50,63.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,1,2006-04-01,79000.0
1218,3,1.5,35,0.0,672.0,6,1680,7,546,0.0,0.0,672.0,672,1979.0,201,0,236.0,5,Reg,0,160,21.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,Twnhs,0,2006-04-01,91500.0
1092,3,1.5,36,1.0,546.0,4,1894,6,546,286.0,252.0,294.0,546,1970.0,0,24,0.0,5,Reg,0,160,21.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,TwnhsE,0,2006-04-01,164788.778231138
1616,3,2.0,1,3.0,1616.0,7,8688,7,0,834.0,0.0,1616.0,1616,2005.0,208,59,228.0,5,Reg,0,20,73.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,0,2006-04-01,232000.0
2417,4,2.5,15,2.0,1288.0,8,16059,9,1116,462.0,0.0,1288.0,1301,1991.0,127,82,284.0,5,Reg,0,60,121.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,1,2006-04-01,260000.0
914,2,2.0,4,0.0,914.0,6,8050,4,0,0.0,475.0,142.0,914,1979.0,32,0,0.0,5,Reg,0,20,75.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,0,2006-04-01,163628.142248426
864,2,2.0,51,2.0,864.0,5,8172,5,0,572.0,167.0,697.0,864,1957.0,0,0,0.0,7,Reg,0,20,60.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,1,2006-04-01,115000.0
1638,4,2.0,49,1.0,967.0,6,9060,6,671,384.0,0.0,967.0,967,1957.0,0,21,327.0,5,Reg,0,50,75.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,0,2006-04-01,192167.621096362
1200,2,2.5,1,2.0,600.0,7,3180,4,600,480.0,0.0,600.0,520,2005.0,0,166,0.0,5,Reg,0,160,30.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,TwnhsE,0,2006-04-01,144152.0
936,3,1.0,58,1.0,624.0,4,6956,5,312,265.0,0.0,624.0,624,1948.0,0,0,0.0,7,Reg,0,50,56.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,1,2006-04-01,174750.988352687
848,1,2.0,3,2.0,848.0,6,4435,4,0,420.0,717.0,131.0,848,2003.0,140,0,170.0,5,Reg,0,120,37.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,TwnhsE,0,2006-04-01,143237.803559736
630,1,2.0,36,0.0,630.0,4,1470,3,0,0.0,522.0,108.0,630,1979.0,0,0,0.0,6,Reg,0,180,21.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,Twnhs,0,2006-04-01,137402.569855589
1708,3,2.0,2,2.0,976.0,7,3363,7,732,380.0,0.0,976.0,976,2004.0,0,40,117.0,5,Reg,0,160,32.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,TwnhsE,0,2006-04-01,130000.0
936,2,1.0,90,0.0,216.0,3,8520,6,360,0.0,0.0,216.0,576,1979.0,0,0,0.0,5,Reg,0,50,60.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,1,2006-04-01,164553.120272354
1389,2,2.0,32,2.0,1389.0,5,10010,6,0,418.0,1071.0,195.0,1389,1975.0,240,38,0.0,5,Reg,0,20,77.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,1,2006-04-01,170000.0
1827,2,1.0,82,1.0,848.0,6,11737,9,810,240.0,0.0,848.0,1017,1943.0,27,36,0.0,7,IR1,0,70,69.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,171989.192193993
1216,3,2.0,55,1.0,1056.0,5,9600,7,0,280.0,996.0,60.0,1216,1951.0,0,0,144.0,5,Reg,0,20,80.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,181059.374300472
1320,3,2.0,40,2.0,1164.0,5,11777,6,0,564.0,328.0,285.0,1320,1966.0,160,68,97.0,6,IR1,0,80,96.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,164500.0
1216,2,3.0,8,2.0,1216.0,6,4500,5,0,402.0,897.0,319.0,1216,1998.0,0,125,116.0,5,Reg,0,120,32.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,Twnhs,0,2006-05-01,164000.0
1182,3,1.5,61,1.0,770.0,6,9576,5,297,378.0,310.0,460.0,885,1945.0,0,0,0.0,7,Reg,0,50,56.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,181012.141380101
848,1,2.0,2,2.0,848.0,6,4435,3,0,420.0,662.0,186.0,848,2004.0,140,0,169.0,5,Reg,0,120,37.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,TwnhsE,0,2006-05-01,155900.0
1428,4,2.0,106,2.0,712.0,7,6451,7,580,576.0,208.0,504.0,848,1985.0,264,0,0.0,7,Reg,0,70,58.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,188137.901597981
1210,3,3.0,31,2.0,1128.0,6,11080,6,0,528.0,576.0,552.0,1210,1975.0,0,0,257.0,6,Reg,0,80,140.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,183972.071056674
1072,2,2.0,1,2.0,547.0,5,3675,5,0,525.0,547.0,0.0,1072,2005.0,0,28,80.0,5,Reg,0,180,35.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,TwnhsE,0,2006-05-01,145000.0
1479,3,2.0,80,1.0,624.0,7,7000,6,736,312.0,424.0,200.0,743,1926.0,530,0,0.0,8,Reg,0,70,43.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,175942.474593632
1669,4,1.5,82,1.0,1093.0,4,8707,9,576,288.0,0.0,1093.0,1093,1924.0,0,0,0.0,5,Reg,0,50,62.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,192577.796112839
1293,2,3.0,52,2.0,1178.0,6,11027,5,0,452.0,468.0,171.0,1293,1954.0,280,0,28.0,5,IR1,0,20,68.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,170591.884966356
1304,3,1.5,29,1.0,264.0,5,2665,5,688,336.0,0.0,264.0,616,1977.0,141,0,0.0,6,Reg,0,160,41.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,TwnhsE,0,2006-05-01,167411.02835165
1073,2,3.0,2,1.0,1073.0,7,5500,4,0,246.0,510.0,190.0,1073,2004.0,0,120,0.0,5,Reg,0,20,50.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,159714.537012622
1774,4,3.0,106,3.0,1095.0,4,9600,8,679,779.0,0.0,1095.0,1095,1920.0,0,0,0.0,2,Reg,0,70,60.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,87000.0
1236,2,1.5,49,1.0,1070.0,5,10011,6,0,447.0,360.0,710.0,1236,1957.0,0,0,64.0,6,IR1,0,20,72.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,134450.0
1456,3,2.5,0,2.0,728.0,6,15578,8,728,429.0,0.0,728.0,728,2006.0,0,0,0.0,5,IR1,0,60,105.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,172785.0
1456,2,2.0,3,2.0,1273.0,8,3196,7,0,400.0,0.0,1273.0,1456,2003.0,143,20,40.0,5,Reg,0,120,68.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,TwnhsE,0,2006-05-01,215000.0
2091,3,3.5,1,2.0,1606.0,9,9942,8,466,521.0,1290.0,316.0,1625,2005.0,194,84,385.0,5,IR1,0,60,82.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,181732.443415757
1949,6,2.0,29,2.0,1949.0,5,8235,10,0,586.0,483.0,1466.0,1949,1977.0,32,0,99.0,4,Reg,0,90,75.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,Duplex,0,2006-05-01,218200.642127877
3500,4,4.5,13,3.0,1733.0,9,17242,11,1567,959.0,292.0,48.0,1933,1993.0,870,86,738.0,5,IR1,210,60,114.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,209375.003419718
1310,2,2.0,82,1.0,617.0,6,7000,6,445,398.0,617.0,0.0,865,1924.0,0,0,0.0,6,Reg,0,50,50.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,112000.0
1338,3,2.0,91,2.0,832.0,6,7822,7,492,528.0,0.0,832.0,846,1974.0,0,0,0.0,3,Reg,0,50,72.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,177560.202116333
2320,2,2.0,58,2.0,0.0,5,14762,7,720,672.0,0.0,0.0,1547,1979.0,120,144,0.0,6,IR2,0,60,68.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,169000.0
1491,3,2.0,5,2.0,1491.0,8,9116,7,0,490.0,0.0,1491.0,1491,2001.0,120,100,0.0,5,Reg,0,20,70.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,180106.84373966
1609,3,1.5,74,3.0,637.0,7,12320,8,650,579.0,0.0,637.0,959,1963.0,0,0,0.0,7,IR1,104,70,70.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,186412.438609167
1262,2,2.0,0,2.0,1262.0,6,7200,5,0,572.0,905.0,357.0,1262,2006.0,0,120,68.0,5,Reg,0,20,60.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,185000.0
1776,3,2.5,10,2.0,821.0,6,9783,7,955,443.0,0.0,821.0,821,1996.0,286,116,0.0,5,IR1,0,60,54.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,181419.5253183
1150,3,2.0,47,1.0,1150.0,5,7945,6,0,300.0,179.0,465.0,1150,1959.0,0,0,0.0,6,Reg,0,20,70.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,141000.0
1043,2,1.0,59,1.0,938.0,5,9724,5,0,273.0,0.0,938.0,1043,1947.0,125,48,0.0,7,Reg,0,20,68.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,168027.530997889
1040,2,2.0,57,2.0,0.0,3,8544,6,0,400.0,0.0,0.0,1040,1949.0,0,0,340.0,4,Reg,0,90,68.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,Duplex,1,2006-05-01,87500.0
1416,3,2.5,38,2.0,708.0,6,11700,7,708,776.0,404.0,304.0,708,1968.0,0,169,420.0,6,Reg,119,60,90.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,179900.0
1621,3,3.0,22,2.0,1208.0,7,14145,8,0,440.0,213.0,995.0,1621,1984.0,108,45,0.0,7,Reg,0,20,91.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,202500.0
1124,3,2.0,50,1.0,1124.0,6,10152,6,0,353.0,914.0,210.0,1124,1956.0,0,211,0.0,6,Reg,142,20,72.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,182145.731469001
1092,2,2.0,49,1.0,1092.0,5,14850,6,0,299.0,895.0,197.0,1092,1957.0,268,0,0.0,5,IR1,122,20,69.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,141000.0
1248,3,2.0,46,1.0,1248.0,5,10800,6,0,286.0,632.0,616.0,1248,1960.0,0,0,88.0,7,Reg,0,20,80.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,183421.020319014
1077,3,1.0,84,1.0,1007.0,3,9786,6,0,210.0,0.0,1007.0,1077,1922.0,0,100,0.0,4,Reg,0,30,60.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,91000.0
1285,3,1.5,80,2.0,861.0,6,7000,6,424,506.0,374.0,487.0,861,1950.0,96,0,0.0,7,Reg,0,50,50.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,175942.474593632
1686,3,3.0,26,2.0,1686.0,6,10240,7,0,612.0,625.0,0.0,1686,1980.0,384,131,157.0,6,Reg,0,20,79.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,207500.0
1525,3,3.5,9,2.0,813.0,6,8238,6,712,400.0,700.0,113.0,813,1997.0,421,72,0.0,5,IR1,0,60,60.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,178378.906069427
1118,3,2.0,67,2.0,793.0,5,7800,5,325,410.0,507.0,286.0,793,1939.0,0,0,0.0,7,Reg,271,190,65.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,2fmCon,1,2006-05-01,119900.0
1501,3,2.5,13,2.0,697.0,6,7685,6,804,420.0,518.0,179.0,697,1993.0,190,63,112.0,5,IR1,0,60,68.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,165600.0
1158,3,2.5,2,2.0,1158.0,6,13072,5,0,576.0,941.0,217.0,1158,2006.0,0,50,0.0,5,Reg,0,20,63.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,158000.0
1218,3,2.0,34,1.0,672.0,6,1680,7,546,264.0,317.0,355.0,672,1972.0,0,28,281.0,7,Reg,0,160,21.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,Twnhs,0,2006-05-01,118000.0
1207,3,1.5,44,1.0,1135.0,6,9510,6,0,264.0,701.0,434.0,1207,1962.0,0,240,161.0,5,Reg,0,20,77.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,180882.250849082
960,3,2.0,36,2.0,960.0,4,9873,6,0,576.0,789.0,171.0,960,1970.0,0,288,160.0,5,Reg,0,190,60.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,2fmCon,0,2006-05-01,129000.0
1126,3,3.0,29,2.0,1126.0,5,17400,5,0,484.0,936.0,190.0,1126,1977.0,295,41,0.0,5,Reg,0,20,80.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,160000.0
1184,5,1.0,96,0.0,658.0,5,8410,8,526,0.0,0.0,658.0,658,1979.0,0,151,0.0,3,Reg,0,50,58.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,81000.0
1800,3,3.0,4,3.0,1800.0,8,14331,7,0,765.0,1274.0,526.0,1800,2002.0,270,78,630.0,5,Reg,0,20,85.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,312500.0
2212,3,3.5,1,3.0,1700.0,7,13751,9,512,773.0,60.0,1640.0,1700,2006.0,237,38,248.0,5,IR1,115,60,42.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,189228.701486278
1143,1,1.5,2,2.0,1143.0,7,3628,5,0,588.0,0.0,1143.0,1143,2004.0,0,191,0.0,5,Reg,0,120,34.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,TwnhsE,0,2006-05-01,142754.489165865
971,3,1.5,37,1.0,971.0,5,9920,5,0,300.0,523.0,448.0,971,1969.0,0,0,0.0,6,IR1,0,20,69.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,128500.0
1668,3,2.0,58,1.0,1212.0,5,9600,6,442,240.0,276.0,936.0,1226,1948.0,0,0,264.0,6,Reg,0,50,60.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,181059.374300472
1709,3,2.0,2,2.0,970.0,7,2522,7,739,380.0,0.0,970.0,970,2004.0,0,40,50.0,5,Reg,0,160,24.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,Twnhs,0,2006-05-01,167129.598867773
1600,3,1.5,55,1.0,0.0,1,31250,6,0,270.0,0.0,0.0,1600,1951.0,0,0,0.0,3,Reg,0,20,125.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,223667.404551664
1511,2,3.0,4,2.0,1368.0,7,2938,5,0,398.0,1038.0,330.0,1511,2002.0,130,30,40.0,5,Reg,0,120,68.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,TwnhsE,0,2006-05-01,154672.422763036
1700,3,3.0,3,2.0,1682.0,6,9135,7,0,544.0,340.0,1342.0,1700,2003.0,192,23,120.0,5,Reg,0,20,70.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,200000.0
1190,3,2.0,44,2.0,1106.0,5,7728,6,0,540.0,803.0,303.0,1190,1962.0,0,18,120.0,6,Reg,0,90,70.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,Duplex,0,2006-05-01,132500.0
1298,3,3.0,21,2.0,1298.0,6,11200,5,0,403.0,1258.0,40.0,1298,1985.0,165,26,85.0,5,Reg,0,20,68.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,180000.0
1004,2,2.0,29,2.0,975.0,6,10530,4,0,504.0,975.0,0.0,1004,1977.0,0,0,90.0,5,Reg,0,90,78.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,Duplex,0,2006-05-01,135000.0
1360,3,2.0,37,1.0,1104.0,5,13384,8,0,336.0,119.0,641.0,1360,1969.0,160,0,194.0,5,Reg,0,20,80.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,188506.431412274
960,0,1.5,41,1.0,648.0,4,10246,3,0,364.0,648.0,0.0,960,1965.0,88,0,0.0,9,IR1,0,80,68.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,145000.0
1724,3,2.5,3,2.0,796.0,7,7162,8,918,616.0,0.0,796.0,806,2003.0,168,57,190.0,5,Reg,0,60,62.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,176261.296806135
1425,3,3.0,8,2.0,1425.0,7,8685,5,0,591.0,846.0,579.0,1425,1998.0,0,130,0.0,5,IR1,0,20,68.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,179258.619211334
1560,3,2.5,44,2.0,1776.0,5,11679,6,0,528.0,612.0,0.0,1560,1962.0,453,253,96.0,5,IR1,0,80,78.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,185150.926027596
1939,3,3.0,8,3.0,1054.0,7,11250,8,869,555.0,796.0,258.0,1070,1998.0,128,84,227.0,5,IR1,0,60,90.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,184306.637575967
1809,3,2.5,1,2.0,945.0,7,10984,8,864,638.0,0.0,945.0,945,2005.0,144,54,0.0,5,IR1,0,60,91.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1,2006-05-01,183783.13937519
2414,3,2.0,106,2.0,954.0,5,10800,10,648,520.0,664.0,290.0,1766,1970.0,142,0,0.0,4,Reg,0,190,60.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,2fmCon,1,2006-05-01,160000.0
1092,3,1.5,34,1.0,546.0,4,1484,5,546,253.0,252.0,294.0,546,1972.0,0,0,0.0,4,Reg,0,160,21.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,TwnhsE,0,2006-05-01,165086.775061735
1414,2,2.0,2,2.0,1375.0,7,3072,6,0,398.0,0.0,1375.0,1414,2004.0,144,20,18.0,5,Reg,0,120,68.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,TwnhsE,0,2006-05-01,178740.0
2157,4,2.5,40,2.0,924.0,7,14200,8,941,487.0,445.0,479.0,1216,1966.0,105,66,309.0,6,Reg,0,60,88.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,226000.0
1709,3,2.0,2,2.0,970.0,7,2522,7,739,380.0,0.0,970.0,970,2004.0,0,40,50.0,5,Reg,0,160,24.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,Twnhs,0,2006-05-01,130000.0
999,3,2.0,44,1.0,925.0,5,10205,6,0,300.0,784.0,141.0,999,1962.0,150,72,0.0,5,IR1,0,85,69.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,134500.0
1660,3,3.0,0,2.0,1660.0,8,10182,8,0,500.0,1220.0,440.0,1660,2006.0,322,50,420.0,5,IR1,0,20,85.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,0,2006-05-01,290000.0
858,3,1.0,35,0.0,858.0,4,8125,5,0,0.0,614.0,244.0,858,1979.0,0,0,0.0,4,IR1,0,20,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,88000.0
1524,2,2.5,6,2.0,756.0,6,2998,4,756,440.0,353.0,403.0,768,2000.0,0,32,513.0,5,Reg,0,160,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,TwnhsE,0,2006-06-01,155895.397617561
2097,3,3.5,8,2.0,1108.0,7,9750,8,989,583.0,975.0,133.0,1108,1998.0,253,170,0.0,6,Reg,0,60,75.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,274300.0
1472,2,2.0,47,2.0,0.0,7,11650,5,0,484.0,0.0,0.0,1472,1959.0,0,68,58.0,5,Reg,227,20,86.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,172922.865411247
1072,2,3.0,1,2.0,547.0,6,3675,5,0,525.0,547.0,0.0,1072,2005.0,0,44,82.0,5,Reg,0,180,35.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,TwnhsE,1,2006-06-01,140000.0
1040,2,1.0,56,2.0,0.0,5,7200,5,0,625.0,0.0,0.0,1040,1950.0,0,0,0.0,7,Reg,0,20,60.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,109500.0
1100,3,1.5,10,2.0,1100.0,5,13015,5,0,462.0,0.0,1100.0,1100,1996.0,0,0,0.0,6,Reg,0,20,95.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,188885.11781517
1734,3,1.5,44,2.0,912.0,6,9786,7,649,440.0,600.0,312.0,1085,1962.0,0,0,0.0,7,IR1,128,50,77.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,1,2006-06-01,159000.0
2234,3,3.5,6,3.0,1160.0,8,9545,7,1029,768.0,505.0,655.0,1205,2000.0,0,50,322.0,5,Reg,0,60,83.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0,2006-06-01,182056.024744887
1364,2,3.0,1,2.0,1364.0,7,7052,6,0,484.0,659.0,705.0,1364,2005.0,192,36,240.0,5,IR1,0,120,43.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,TwnhsE,0,2006-06-01,185850.0
