SalePrice,GrLivArea,BedroomAbvGr,Bathrooms,PropertyAge,GarageCars,TotalBsmtSF,OverallQual,LotArea,TotRmsAbvGrd,2ndFlrSF,GarageArea,BsmtFinSF1,BsmtUnfSF,1stFlrSF,GarageYrBlt,WoodDeckSF,OpenPorchSF,MasVnrArea,OverallCond,LotShape,ScreenPorch,MSSubClass,LotFrontage,CrimeRate,MedianIncome,InterestRate,UnemploymentRate,YrSold,MoSold,QrtSold,BldgType,RenovationFlag
180690.274752587,1606,3,2.0,3,3.0,1598.0,8,9658,6,0,871.0,0.0,1598.0,1606,2006.0,230,60,383.0,5,IR1,0,20,70.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0
157699.907796437,1337,2,3.0,19,2.0,1337.0,8,5950,5,0,462.0,319.0,1018.0,1337,1989.0,0,73,0.0,5,IR1,0,120,65.0,27.363846269205577,50140.0,5.88,2.7,2008,4,Q2,TwnhsE,0
176000.0,1382,3,2.0,47,2.0,1362.0,6,19296,6,0,884.0,672.0,0.0,1382,1991.0,0,0,399.0,5,Reg,0,80,120.0,26.11993393300743,50720.0,4.85,5.0,2009,5,Q2,1Fam,0
195848.788183328,2656,3,3.5,0,3.0,1934.0,9,13641,8,713,1040.0,1304.0,630.0,1943,2007.0,268,58,456.0,5,Reg,0,60,107.0,29.102296283256685,48910.0,6.125,3.0,2007,12,Q4,1Fam,0
209834.383092536,2944,3,3.0,31,3.0,994.0,9,24572,9,1345,864.0,410.0,584.0,1599,1977.0,140,70,1050.0,3,IR1,0,60,68.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,0
194700.0,1362,2,2.0,2,2.0,1362.0,6,7577,6,0,460.0,20.0,1342.0,1362,2005.0,192,28,256.0,5,IR1,0,120,61.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,TwnhsE,1
153000.0,1306,2,2.0,52,1.0,992.0,5,8712,5,0,756.0,860.0,132.0,1306,1968.0,0,0,0.0,7,IR1,0,20,64.0,26.11993393300743,50720.0,4.85,5.0,2009,5,Q2,1Fam,1
153353.334123901,1200,2,3.5,3,2.0,600.0,6,3180,5,600,480.0,390.0,210.0,600,2005.0,0,166,0.0,5,Reg,0,160,30.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,TwnhsE,0
230000.0,1852,3,2.5,9,3.0,1004.0,8,9066,7,848,660.0,668.0,336.0,1004,1999.0,224,106,320.0,5,IR1,0,60,73.0,27.363846269205577,50140.0,5.19,3.8,2008,12,Q4,1Fam,1
164280.776562049,926,2,2.0,32,1.0,902.0,6,9750,5,0,351.0,767.0,135.0,926,1977.0,319,0,0.0,6,Reg,0,85,75.0,26.11993393300743,50720.0,4.8,4.9,2009,4,Q2,1Fam,0
166505.984017547,1072,2,2.0,84,5.0,1072.0,5,8635,5,0,1184.0,134.0,938.0,1072,1982.0,0,0,0.0,5,Reg,0,30,50.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1
181722.420373045,1298,3,2.0,46,2.0,1250.0,5,11200,5,0,504.0,0.0,1250.0,1298,1964.0,0,144,0.0,3,IR1,0,20,68.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,1Fam,0
187500.0,1472,3,3.0,29,2.0,1372.0,7,14115,6,0,588.0,1036.0,336.0,1472,1980.0,233,48,225.0,5,Reg,0,80,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0
135000.0,1469,3,1.0,102,1.0,756.0,6,10320,7,713,216.0,0.0,756.0,756,1906.0,57,0,0.0,7,Reg,0,50,60.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,1
183389.78131415,1187,3,2.0,15,2.0,1168.0,7,9556,6,0,420.0,0.0,1168.0,1187,1992.0,0,21,52.0,5,IR1,0,20,68.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1
175000.0,1446,3,3.0,12,2.0,729.0,7,21872,6,717,406.0,604.0,125.0,729,1996.0,264,22,0.0,5,IR2,0,60,57.0,27.363846269205577,50140.0,6.494999999999999,3.6,2008,8,Q3,1Fam,1
383970.0,2696,4,3.5,0,3.0,1264.0,7,9965,10,1414,792.0,984.0,280.0,1282,2007.0,120,184,220.0,5,Reg,168,60,77.0,29.102296283256685,48910.0,6.385,2.6,2007,10,Q4,1Fam,0
128000.0,1362,3,2.0,88,2.0,611.0,6,6155,6,611,502.0,0.0,611.0,751,1920.0,0,0,0.0,8,IR1,0,70,60.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,1
386250.0,2392,3,2.0,6,3.0,2392.0,10,13472,8,0,968.0,56.0,2336.0,2392,2003.0,248,105,922.0,5,Reg,0,20,103.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0
135000.0,1470,4,2.0,54,1.0,941.0,4,8172,7,473,548.0,0.0,941.0,997,1958.0,0,0,0.0,6,Reg,156,50,60.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,1Fam,1
172465.707083115,1037,2,2.0,33,2.0,1037.0,5,10751,5,0,431.0,787.0,250.0,1037,1974.0,136,47,44.0,5,IR1,0,20,44.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0
157816.77461318,1038,2,2.0,23,1.0,1038.0,5,3869,5,0,264.0,283.0,0.0,1038,1984.0,0,105,149.0,6,Reg,0,120,39.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,TwnhsE,0
186500.0,1792,3,3.5,8,2.0,936.0,6,10261,8,830,451.0,0.0,936.0,962,2000.0,0,0,318.0,5,IR1,0,60,93.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,1Fam,0
175590.266214964,925,3,2.0,52,1.0,923.0,5,8400,5,0,390.0,793.0,130.0,925,1955.0,81,0,0.0,5,Reg,0,20,70.0,29.102296283256685,48910.0,6.16,2.9,2007,3,Q1,1Fam,0
142125.0,1078,2,2.0,60,1.0,1078.0,5,9717,5,0,240.0,49.0,0.0,1078,1950.0,366,0,0.0,6,Reg,0,20,68.0,25.221608273812684,49020.0,5.07,4.3,2010,4,Q2,1Fam,1
228684.245137946,3390,5,3.5,0,3.0,1528.0,10,18062,10,1862,758.0,0.0,1528.0,1528,2006.0,204,34,662.0,5,IR1,0,60,60.0,30.85894600589856,48130.0,6.415,2.6,2006,9,Q3,1Fam,0
213000.0,1775,3,3.5,16,2.0,740.0,7,9317,7,769,425.0,513.0,227.0,1006,1993.0,234,72,137.0,5,Reg,0,60,75.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0
130000.0,1709,3,2.0,2,2.0,970.0,7,2522,7,739,380.0,0.0,970.0,970,2004.0,0,40,50.0,5,Reg,0,160,24.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,Twnhs,0
150730.079976501,1280,2,2.0,18,2.0,1280.0,8,5005,5,0,506.0,263.0,1017.0,1280,1992.0,0,82,0.0,5,IR1,144,120,43.0,25.221608273812684,49020.0,5.025,5.5,2010,1,Q1,TwnhsE,0
143000.0,1144,3,2.0,47,1.0,1144.0,5,8163,6,0,796.0,748.0,102.0,1144,1959.0,86,0,128.0,6,Reg,0,80,70.0,30.85894600589856,48130.0,6.34,2.7,2006,3,Q1,1Fam,0
200973.129447888,1430,3,2.5,34,2.0,1430.0,6,19508,6,0,484.0,800.0,630.0,1430,1974.0,117,108,144.0,5,Reg,0,20,95.0,27.363846269205577,50140.0,6.37,3.6,2008,7,Q3,1Fam,0
153909.578271486,2522,1,3.0,5,2.0,2208.0,8,7296,8,0,564.0,1965.0,243.0,2522,2004.0,182,57,0.0,5,IR1,0,120,28.0,26.11993393300743,50720.0,4.87,4.6,2009,11,Q4,TwnhsE,1
155000.0,1125,2,1.5,1,2.0,1125.0,5,8536,5,0,430.0,0.0,1125.0,1125,2007.0,80,64,0.0,5,Reg,0,20,74.0,29.102296283256685,48910.0,6.17,2.8,2007,4,Q2,1Fam,1
143250.0,981,3,2.5,36,2.0,981.0,6,10530,5,0,576.0,282.0,664.0,981,1979.0,0,312,0.0,5,IR1,0,20,68.0,29.102296283256685,48910.0,6.16,2.9,2007,3,Q1,1Fam,0
180181.19673723,1498,3,2.0,4,3.0,1498.0,8,11645,7,0,844.0,24.0,1474.0,1498,2005.0,144,98,76.0,5,Reg,0,20,78.0,26.11993393300743,50720.0,5.005000000000001,5.2,2009,3,Q1,1Fam,1
140000.0,1717,3,2.0,91,3.0,756.0,7,9550,7,756,642.0,216.0,540.0,961,1998.0,0,35,0.0,5,IR1,0,70,60.0,30.85894600589856,48130.0,6.25,3.0,2006,2,Q1,1Fam,1
107400.0,1605,3,2.0,95,1.0,840.0,3,5790,8,765,379.0,0.0,840.0,840,1915.0,0,0,0.0,6,Reg,0,50,60.0,25.221608273812684,49020.0,4.885,4.3,2010,5,Q2,1Fam,1
164146.306037354,894,2,2.0,49,2.0,894.0,4,7436,5,0,396.0,734.0,160.0,894,1988.0,0,0,0.0,7,Reg,0,20,60.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0
146500.0,1644,3,1.5,65,1.0,728.0,5,9480,7,756,312.0,386.0,342.0,888,1942.0,168,0,224.0,7,Reg,0,70,79.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,1
143000.0,1362,1,2.5,16,2.0,796.0,5,14115,5,566,480.0,732.0,64.0,796,1993.0,40,30,0.0,5,IR1,0,50,85.0,26.11993393300743,50720.0,4.94,4.4,2009,10,Q4,1Fam,1
186500.0,1553,3,2.5,1,2.0,756.0,7,8125,6,797,615.0,0.0,756.0,756,2005.0,0,45,0.0,5,Reg,0,60,65.0,30.85894600589856,48130.0,6.34,2.7,2006,3,Q1,1Fam,1
176500.0,1414,3,2.0,50,2.0,1184.0,6,11029,6,0,601.0,528.0,245.0,1414,1990.0,0,51,0.0,8,IR1,190,20,87.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,1Fam,1
125000.0,912,3,1.0,43,1.0,912.0,5,8521,5,0,336.0,842.0,70.0,912,1974.0,0,0,0.0,5,Reg,0,20,70.0,25.221608273812684,49020.0,4.885,4.3,2010,5,Q2,1Fam,0
110500.0,1103,2,1.0,81,2.0,1103.0,6,6000,5,0,440.0,397.0,706.0,1103,1976.0,166,120,0.0,6,Reg,0,30,50.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,1
79000.0,1440,3,1.0,106,1.0,540.0,5,5000,6,551,352.0,0.0,540.0,889,1940.0,0,0,0.0,4,Reg,0,50,63.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,1
177086.476441481,1040,3,2.5,39,2.0,1040.0,5,7476,5,0,686.0,812.0,228.0,1040,1991.0,188,0,0.0,7,Reg,0,20,84.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,0
146000.0,1456,3,2.5,32,2.0,855.0,6,2280,7,601,440.0,311.0,544.0,855,1978.0,26,0,0.0,5,Reg,0,160,24.0,25.221608273812684,49020.0,4.57,4.7,2010,7,Q3,Twnhs,0
193514.330894137,1798,4,2.5,107,2.0,1075.0,4,9639,7,642,342.0,0.0,1075.0,1156,1935.0,0,0,0.0,8,Reg,0,70,57.0,29.102296283256685,48910.0,6.21,2.8,2007,5,Q2,1Fam,1
159738.292580329,985,2,1.5,90,2.0,576.0,4,7898,4,0,676.0,0.0,576.0,985,1989.0,0,0,0.0,7,Reg,0,30,65.0,25.221608273812684,49020.0,5.07,4.3,2010,4,Q2,1Fam,1
177508.027228367,1285,3,2.5,33,2.0,1243.0,6,9620,6,0,473.0,679.0,564.0,1285,1977.0,375,26,0.0,7,Reg,0,80,74.0,25.221608273812684,49020.0,4.885,4.3,2010,5,Q2,1Fam,0
189388.291715481,2826,3,3.5,14,3.0,1334.0,8,11025,9,1306,888.0,1118.0,216.0,1520,1992.0,177,208,692.0,5,Reg,0,60,105.0,30.85894600589856,48130.0,6.365,2.4,2006,10,Q4,1Fam,1
201016.171121215,2541,4,4.5,2,3.0,1149.0,8,12328,10,1377,729.0,986.0,163.0,1164,2005.0,120,32,146.0,5,IR1,0,60,98.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,0
159027.118197683,1282,2,2.0,65,1.0,672.0,5,4484,4,504,240.0,485.0,187.0,778,1942.0,0,88,0.0,6,IR1,0,190,59.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,2fmCon,1
190170.382266827,1986,4,2.5,5,2.0,847.0,7,8396,9,1139,434.0,0.0,847.0,847,2003.0,120,48,196.0,5,IR1,0,60,68.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,1Fam,0
185645.475220346,1694,3,2.0,1,3.0,1694.0,8,11825,7,0,856.0,0.0,1694.0,1694,2006.0,0,112,302.0,5,Reg,0,20,91.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,1
169543.240620935,1575,2,3.0,5,3.0,1603.0,8,10845,7,0,732.0,1149.0,454.0,1575,2003.0,216,28,504.0,5,IR1,0,20,92.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,1
191507.251872857,2140,4,2.5,44,2.0,744.0,5,8970,7,1315,549.0,388.0,356.0,825,1965.0,0,40,0.0,6,IR1,0,60,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0
325000.0,1652,2,3.0,3,2.0,1652.0,9,13173,6,0,840.0,1572.0,80.0,1652,2006.0,404,102,300.0,5,IR1,0,20,108.0,26.11993393300743,50720.0,4.87,4.6,2009,11,Q4,1Fam,1
167839.376779276,1612,3,1.5,60,1.0,988.0,5,5830,7,582,363.0,788.0,200.0,1030,1950.0,0,0,0.0,6,Reg,0,50,53.0,25.221608273812684,49020.0,4.965,5.2,2010,3,Q1,1Fam,1
135000.0,980,3,1.0,32,2.0,980.0,5,7064,6,0,484.0,560.0,420.0,980,1986.0,192,0,153.0,6,Reg,0,20,71.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0
175569.690441774,845,3,1.0,26,1.0,845.0,5,6600,6,0,264.0,638.0,207.0,845,1982.0,0,0,0.0,6,Reg,0,20,60.0,27.363846269205577,50140.0,6.37,3.6,2008,7,Q3,1Fam,1
198822.198942566,2349,4,3.5,17,3.0,1231.0,8,13143,9,1098,762.0,250.0,0.0,1251,1993.0,32,130,504.0,5,IR1,0,60,85.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,1Fam,0
136900.0,1855,4,2.0,52,1.0,994.0,6,9525,7,639,325.0,444.0,550.0,1216,1954.0,182,0,0.0,4,Reg,0,50,75.0,30.85894600589856,48130.0,6.365,2.4,2006,10,Q4,1Fam,1
625000.0,3627,4,4.5,11,3.0,1930.0,10,35760,10,1796,807.0,1387.0,543.0,1831,1995.0,361,76,1378.0,5,IR1,0,60,118.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,1
94500.0,987,2,1.5,34,1.0,483.0,6,1680,5,504,288.0,0.0,483.0,483,1972.0,0,0,297.0,5,Reg,0,160,21.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,Twnhs,0
180000.0,2207,3,3.0,40,2.0,1947.0,7,19900,7,0,576.0,912.0,1035.0,2207,1970.0,301,0,287.0,5,Reg,0,20,68.0,25.221608273812684,49020.0,4.57,4.7,2010,7,Q3,1Fam,1
170588.771929588,1102,2,2.0,26,2.0,988.0,6,10464,5,0,582.0,850.0,138.0,1102,1980.0,140,22,130.0,6,IR1,0,85,68.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0
181510.375176825,1044,3,2.0,40,2.0,912.0,5,10180,5,0,372.0,744.0,168.0,1044,1990.0,200,48,0.0,6,IR1,0,20,78.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,0
188000.0,1724,3,2.5,10,2.0,880.0,7,8924,8,844,527.0,0.0,880.0,880,1998.0,120,155,0.0,5,IR1,0,60,57.0,27.363846269205577,50140.0,6.37,3.6,2008,7,Q3,1Fam,1
84500.0,754,2,2.0,71,0.0,520.0,6,6780,5,0,0.0,490.0,30.0,520,1979.0,53,0,0.0,8,Reg,0,190,60.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,2fmCon,1
177473.606564978,1236,3,3.0,83,1.0,768.0,6,7006,6,448,384.0,121.0,647.0,788,1985.0,0,0,0.0,6,Reg,0,50,62.0,27.363846269205577,50140.0,6.494999999999999,3.6,2008,8,Q3,1Fam,1
165400.0,1656,3,2.5,5,2.0,746.0,7,6931,7,896,397.0,0.0,746.0,760,2003.0,178,128,92.0,5,Reg,0,60,60.0,27.363846269205577,50140.0,6.37,3.6,2008,7,Q3,1Fam,1
178003.582312015,1040,3,1.5,54,1.0,1040.0,6,7942,6,0,293.0,85.0,0.0,1040,1953.0,0,0,0.0,7,Reg,0,20,68.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,0
202487.010170501,2649,4,3.5,7,3.0,1479.0,8,16900,10,1134,746.0,1075.0,404.0,1515,2001.0,0,60,1110.0,5,Reg,0,60,130.0,27.363846269205577,50140.0,5.69,3.3,2008,1,Q1,1Fam,1
207348.811884535,2154,5,2.5,43,2.0,845.0,6,8800,8,1309,539.0,414.0,431.0,845,1964.0,0,0,306.0,7,Reg,161,60,80.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,1
148103.867006579,1321,1,2.0,17,2.0,1312.0,8,5118,4,0,484.0,926.0,386.0,1321,1990.0,0,64,0.0,5,IR1,0,120,35.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,TwnhsE,0
157950.170625222,876,2,1.0,57,2.0,876.0,5,7200,5,0,576.0,432.0,444.0,876,1972.0,0,0,0.0,7,Reg,0,20,60.0,27.363846269205577,50140.0,5.88,3.1,2008,2,Q1,1Fam,0
132500.0,999,3,2.0,45,1.0,999.0,5,7758,6,0,264.0,588.0,411.0,999,1963.0,0,132,0.0,7,IR1,0,20,68.0,29.102296283256685,48910.0,6.16,2.9,2007,3,Q1,1Fam,1
153999.100311019,1055,2,2.5,34,2.0,1057.0,7,2280,4,0,440.0,435.0,0.0,1055,1975.0,0,27,0.0,5,Reg,0,120,24.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,Twnhs,0
164210.746523801,1092,3,1.5,37,0.0,546.0,4,1495,5,546,0.0,384.0,162.0,546,1979.0,0,64,189.0,6,Reg,0,160,21.0,29.102296283256685,48910.0,6.21,2.8,2007,5,Q2,TwnhsE,0
192439.536044606,1160,3,2.0,40,1.0,1113.0,5,17979,6,0,257.0,785.0,328.0,1160,1968.0,81,0,0.0,6,IR1,0,20,68.0,27.363846269205577,50140.0,5.88,3.1,2008,2,Q1,1Fam,0
185299.601552401,1528,3,4.0,0,2.0,1528.0,7,9965,6,0,480.0,0.0,1528.0,1528,2007.0,0,228,0.0,5,Reg,0,20,85.0,29.102296283256685,48910.0,6.38,2.8,2007,9,Q3,1Fam,0
172154.713310956,1062,3,2.0,55,1.0,1062.0,6,8128,6,0,297.0,490.0,572.0,1062,1954.0,0,0,80.0,7,IR1,0,20,53.0,26.11993393300743,50720.0,5.115,5.1,2009,2,Q1,1Fam,0
238000.0,2127,4,3.5,16,3.0,1104.0,7,13125,8,1215,833.0,48.0,422.0,912,1991.0,72,192,0.0,5,IR1,0,60,103.0,29.102296283256685,48910.0,6.24,2.6,2007,11,Q4,1Fam,0
184534.676687694,1193,3,2.0,34,2.0,1176.0,7,11050,5,0,506.0,636.0,540.0,1193,1975.0,40,0,0.0,5,IR1,0,20,85.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0
167500.0,1264,3,2.0,50,2.0,1268.0,5,9300,6,0,461.0,697.0,571.0,1264,1960.0,0,0,324.0,5,Reg,143,20,73.0,25.221608273812684,49020.0,5.07,4.3,2010,4,Q2,1Fam,0
160000.0,1928,5,2.0,90,0.0,686.0,5,7082,10,980,0.0,0.0,686.0,948,1979.0,0,0,0.0,8,Reg,0,190,68.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,2fmCon,1
178000.0,1593,3,2.5,17,2.0,808.0,6,9636,7,785,389.0,0.0,808.0,808,1993.0,342,40,0.0,5,IR1,0,60,68.0,26.11993393300743,50720.0,4.94,5.1,2009,12,Q4,1Fam,1
167900.0,1334,2,2.5,32,2.0,1350.0,6,9650,6,0,630.0,686.0,664.0,1334,1977.0,0,16,360.0,5,Reg,0,20,80.0,26.11993393300743,50720.0,4.8,4.9,2009,4,Q2,1Fam,0
175332.239869971,1092,3,1.5,33,2.0,525.0,6,2760,6,567,440.0,0.0,525.0,525,1973.0,0,0,514.0,5,Reg,0,160,24.0,30.85894600589856,48130.0,6.125,2.5,2006,12,Q4,TwnhsE,0
190000.0,1574,3,3.5,30,2.0,796.0,6,18800,6,784,566.0,712.0,84.0,790,1976.0,306,111,120.0,5,IR1,0,60,68.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0
189432.689844522,1716,4,2.0,93,2.0,810.0,6,9144,8,546,672.0,0.0,810.0,1170,1970.0,0,195,0.0,4,Reg,0,50,60.0,27.363846269205577,50140.0,5.95,3.0,2008,3,Q1,1Fam,1
306000.0,1704,3,3.0,3,3.0,1704.0,8,11478,7,0,772.0,1218.0,486.0,1704,2008.0,0,50,200.0,5,Reg,0,20,98.0,25.221608273812684,49020.0,4.885,4.3,2010,5,Q2,1Fam,1
440000.0,1976,2,3.0,1,3.0,1976.0,8,14977,7,0,908.0,1350.0,626.0,1976,2006.0,250,63,304.0,5,IR1,0,20,110.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,1
176000.0,1266,3,2.0,1,2.0,1257.0,7,7500,6,0,453.0,0.0,1257.0,1266,2005.0,38,144,0.0,5,Reg,0,20,62.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,0
120500.0,864,3,1.0,39,2.0,864.0,4,6960,5,0,660.0,375.0,250.0,864,1989.0,96,0,0.0,6,Reg,0,20,60.0,26.11993393300743,50720.0,4.87,4.6,2009,11,Q4,1Fam,0
180500.0,1425,3,2.0,44,2.0,1425.0,6,10175,7,0,576.0,490.0,935.0,1425,1964.0,0,0,272.0,5,IR1,0,20,100.0,27.363846269205577,50140.0,6.37,3.6,2008,7,Q3,1Fam,0
85000.0,796,2,1.0,98,0.0,796.0,5,8777,4,0,0.0,0.0,796.0,796,1979.0,328,0,0.0,7,Reg,0,30,67.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,1Fam,1
205000.0,1541,3,2.0,5,3.0,1541.0,7,13704,6,0,843.0,0.0,1541.0,1541,2001.0,468,81,150.0,5,IR1,0,20,118.0,30.85894600589856,48130.0,6.135,3.1,2006,1,Q1,1Fam,1
210820.115134931,1680,4,2.0,12,2.0,1680.0,4,17871,7,0,628.0,0.0,1680.0,1680,1996.0,152,0,0.0,5,IR2,0,20,68.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,1
162000.0,1395,3,2.0,37,2.0,723.0,6,12936,6,660,497.0,593.0,130.0,735,1972.0,294,116,0.0,6,IR1,0,60,68.0,26.11993393300743,50720.0,4.94,5.1,2009,12,Q4,1Fam,0
194297.789279905,1718,4,2.5,80,2.0,851.0,7,7230,8,851,264.0,0.0,851.0,867,1927.0,291,0,0.0,7,Reg,153,70,60.0,29.102296283256685,48910.0,6.385,2.6,2007,10,Q4,1Fam,1
165150.0,1790,4,3.0,34,2.0,732.0,6,10400,8,778,484.0,247.0,485.0,1012,1972.0,148,0,288.0,5,Reg,147,60,80.0,30.85894600589856,48130.0,6.24,2.4,2006,11,Q4,1Fam,0
183683.590595324,1337,3,2.0,58,1.0,572.0,5,9600,7,0,264.0,32.0,232.0,1337,1950.0,0,192,0.0,8,Reg,0,20,80.0,27.363846269205577,50140.0,6.01,3.0,2008,9,Q3,1Fam,1
227000.0,1573,3,3.0,7,2.0,1573.0,7,9808,6,0,544.0,788.0,785.0,1573,2002.0,0,72,110.0,5,IR1,0,20,67.0,26.11993393300743,50720.0,5.005000000000001,5.2,2009,3,Q1,1Fam,0
84900.0,930,2,1.0,64,1.0,0.0,4,11100,6,0,308.0,0.0,0.0,930,1946.0,0,0,0.0,7,Reg,0,20,60.0,25.221608273812684,49020.0,5.07,4.3,2010,4,Q2,1Fam,1
377426.0,1922,3,3.0,2,3.0,1922.0,9,14157,8,0,676.0,1249.0,673.0,1922,2005.0,178,51,200.0,5,IR1,0,20,86.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,1
249700.0,1656,3,2.0,1,3.0,1656.0,8,11096,7,0,826.0,24.0,1632.0,1656,2006.0,0,146,0.0,5,Reg,0,20,84.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,0
100000.0,1047,2,1.0,122,1.0,641.0,4,10800,6,0,273.0,0.0,641.0,1047,1954.0,0,0,0.0,7,Reg,0,30,60.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1
126000.0,990,3,1.0,13,1.0,990.0,5,8775,5,0,299.0,495.0,495.0,990,1996.0,0,64,0.0,5,Reg,0,20,65.0,29.102296283256685,48910.0,6.17,2.8,2007,4,Q2,1Fam,0
80000.0,924,2,2.0,69,1.0,672.0,4,12180,5,252,280.0,348.0,324.0,672,1941.0,0,0,0.0,4,Reg,0,190,60.0,25.221608273812684,49020.0,4.57,4.7,2010,7,Q3,2fmCon,1
158608.749069322,1266,2,2.0,0,2.0,1266.0,7,3710,6,0,388.0,0.0,1266.0,1266,2007.0,100,16,16.0,5,Reg,0,20,53.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0
145286.278144089,892,1,2.0,86,0.0,858.0,4,5160,5,0,0.0,749.0,46.0,892,1979.0,0,0,0.0,6,Reg,160,85,86.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1
191642.223478994,2061,4,3.0,35,2.0,1165.0,7,9600,8,896,498.0,698.0,467.0,1165,1974.0,0,77,252.0,5,Reg,196,60,80.0,26.11993393300743,50720.0,4.85,5.0,2009,5,Q2,1Fam,0
119500.0,950,3,1.0,36,1.0,950.0,5,9758,5,0,280.0,412.0,251.0,950,1981.0,0,0,0.0,5,IR1,0,20,61.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,0
175470.149087545,1950,2,3.0,1,3.0,1950.0,9,14418,7,0,706.0,1375.0,575.0,1950,2007.0,156,207,480.0,5,IR1,0,20,104.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,1Fam,0
184750.0,4676,3,4.5,0,3.0,3138.0,10,40094,11,1538,884.0,2260.0,878.0,3138,2007.0,208,406,762.0,5,IR1,0,60,130.0,29.102296283256685,48910.0,6.385,2.6,2007,10,Q4,1Fam,1
119000.0,804,2,2.0,70,1.0,788.0,5,7200,4,0,240.0,510.0,278.0,804,1940.0,0,0,294.0,7,Reg,0,30,60.0,25.221608273812684,49020.0,4.99,5.3,2010,2,Q1,1Fam,1
164200.595496827,1341,1,2.5,8,2.0,1341.0,8,17227,5,0,482.0,915.0,426.0,1341,1999.0,240,84,158.0,5,IR2,0,20,73.0,29.102296283256685,48910.0,6.220000000000001,3.0,2007,1,Q1,1Fam,1
151000.0,1200,2,2.5,6,2.0,600.0,7,3182,4,600,480.0,0.0,600.0,600,2004.0,0,172,0.0,5,Reg,0,160,30.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,TwnhsE,1
