SalePrice,GrLivArea,BedroomAbvGr,Bathrooms,PropertyAge,GarageCars,TotalBsmtSF,OverallQual,LotArea,TotRmsAbvGrd,2ndFlrSF,GarageArea,BsmtFinSF1,BsmtUnfSF,1stFlrSF,GarageYrBlt,WoodDeckSF,OpenPorchSF,MasVnrArea,OverallCond,LotShape,ScreenPorch,MSSubClass,LotFrontage,CrimeRate,MedianIncome,InterestRate,UnemploymentRate,YrSold,MoSold,QrtSold,BldgType,RenovationFlag
290000.0,2531,4,2.5,12,3.0,1318.0,8,12257,9,1203,752.0,56.0,1198.0,1328,1995.0,222,98,513.0,5,IR1,0,60,65.0,29.102296283256685,48910.0,6.24,2.6,2007,11,Q4,1Fam,0
127500.0,864,2,1.0,50,1.0,864.0,6,9100,5,0,300.0,612.0,252.0,864,2008.0,0,0,0.0,6,Reg,0,20,70.0,26.11993393300743,50720.0,4.94,4.4,2009,10,Q4,1Fam,0
100000.0,1301,2,1.0,85,2.0,1145.0,5,6911,5,0,440.0,405.0,740.0,1301,1965.0,0,0,0.0,5,Reg,0,30,60.0,26.11993393300743,50720.0,4.94,4.4,2009,10,Q4,1Fam,1
215200.0,1547,3,2.5,1,2.0,756.0,7,8640,7,783,614.0,24.0,732.0,764,2009.0,169,45,0.0,5,Reg,0,60,72.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,1Fam,0
337000.0,2365,3,3.5,10,3.0,1252.0,8,9430,8,1097,856.0,1163.0,89.0,1268,1999.0,0,128,673.0,5,Reg,180,60,82.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0
270000.0,1494,2,2.5,11,2.0,1494.0,8,9549,6,0,481.0,437.0,0.0,1494,1995.0,0,30,0.0,5,IR1,216,120,30.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,TwnhsE,1
264132.0,1506,2,2.0,0,2.0,1498.0,9,14587,6,0,592.0,0.0,1498.0,1506,2008.0,0,174,284.0,5,IR1,0,20,75.0,27.363846269205577,50140.0,6.494999999999999,3.6,2008,8,Q3,1Fam,0
196500.0,1714,3,2.5,22,2.0,980.0,7,10421,7,734,496.0,394.0,586.0,980,1988.0,228,66,42.0,5,Reg,0,60,80.0,25.221608273812684,49020.0,4.965,5.2,2010,3,Q1,1Fam,0
160000.0,1750,4,3.0,68,1.0,983.0,6,12508,7,767,423.0,660.0,323.0,983,1989.0,245,0,0.0,7,IR1,0,50,75.0,27.363846269205577,50140.0,6.37,3.6,2008,7,Q3,1Fam,1
216837.0,1836,3,2.0,2,2.0,1860.0,7,9100,8,0,484.0,24.0,1836.0,1836,2004.0,120,33,0.0,5,Reg,0,20,70.0,30.85894600589856,48130.0,6.365,2.4,2006,10,Q4,1Fam,1
538000.0,3279,4,4.5,7,3.0,1650.0,8,53504,12,1589,841.0,1416.0,234.0,1690,2003.0,503,36,603.0,5,IR2,210,60,47.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,1Fam,0
134900.0,858,2,2.0,27,2.0,858.0,5,7252,5,0,576.0,685.0,173.0,858,1983.0,120,0,0.0,5,IR1,0,85,68.0,26.11993393300743,50720.0,4.8,4.9,2009,4,Q2,1Fam,0
102000.0,1220,2,1.0,55,2.0,836.0,4,8877,6,0,396.0,836.0,0.0,1220,1951.0,0,0,0.0,5,Reg,0,20,67.0,30.85894600589856,48130.0,6.51,2.4,2006,4,Q2,1Fam,0
107000.0,1117,3,2.0,34,2.0,1029.0,6,7819,6,0,672.0,422.0,480.0,1117,1976.0,144,0,0.0,5,Reg,0,80,94.0,25.221608273812684,49020.0,4.965,5.2,2010,3,Q1,1Fam,0
114500.0,912,2,1.0,49,1.0,912.0,5,10150,5,0,275.0,456.0,456.0,912,1958.0,0,0,1.0,5,Reg,0,20,70.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,0
395000.0,1973,3,2.0,1,3.0,1935.0,8,14226,9,0,895.0,0.0,1935.0,1973,2006.0,315,45,375.0,5,Reg,0,20,110.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,0
162000.0,1204,2,3.0,11,2.0,1204.0,6,4500,5,0,412.0,866.0,338.0,1204,1998.0,0,247,320.0,5,Reg,0,120,32.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,TwnhsE,0
221500.0,1614,3,2.0,1,3.0,1614.0,7,11210,7,0,865.0,20.0,1594.0,1614,2005.0,144,59,240.0,5,IR1,0,20,86.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,1
142500.0,894,3,2.0,32,2.0,864.0,5,13350,5,0,440.0,762.0,102.0,894,1974.0,241,0,0.0,5,IR1,0,20,100.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0
144000.0,2020,4,2.0,30,2.0,0.0,5,8400,10,0,630.0,0.0,0.0,2020,1977.0,0,0,320.0,5,Reg,0,90,60.0,29.102296283256685,48910.0,6.385,2.6,2007,10,Q4,Duplex,0
135000.0,1004,2,2.0,29,2.0,975.0,6,10530,4,0,504.0,975.0,0.0,1004,1977.0,0,0,90.0,5,Reg,0,90,78.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,Duplex,0
176000.0,1253,3,2.0,12,2.0,1237.0,7,7875,6,0,402.0,0.0,1237.0,1253,1995.0,220,21,38.0,5,Reg,0,20,63.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,1
175900.0,1603,3,2.5,14,2.0,761.0,6,7153,7,793,484.0,387.0,374.0,810,1992.0,0,124,0.0,5,Reg,0,60,65.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0
187100.0,1430,3,2.0,8,2.0,1413.0,7,16285,6,0,605.0,0.0,1413.0,1430,2001.0,0,33,0.0,5,IR2,0,20,67.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1
165500.0,1110,1,2.0,31,2.0,1097.0,5,9101,4,0,602.0,1097.0,0.0,1110,1978.0,303,30,104.0,6,IR1,0,85,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0
128000.0,1484,3,2.0,94,0.0,742.0,6,6300,9,742,0.0,0.0,742.0,742,1979.0,0,291,0.0,6,Reg,0,75,35.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,1
161500.0,1342,3,2.0,42,2.0,1372.0,6,9790,7,0,457.0,251.0,491.0,1342,1967.0,0,0,0.0,5,Reg,197,20,68.0,26.11993393300743,50720.0,5.055,4.7,2009,9,Q3,1Fam,0
139000.0,1652,4,3.0,95,1.0,686.0,5,10800,7,686,416.0,686.0,0.0,966,1961.0,0,0,0.0,6,Reg,0,50,60.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,1Fam,1
233000.0,2084,4,3.5,6,2.0,956.0,7,10142,8,1128,618.0,656.0,300.0,956,2004.0,0,45,0.0,5,IR1,0,60,76.0,25.221608273812684,49020.0,5.025,5.5,2010,1,Q1,1Fam,0
107900.0,901,2,1.0,54,1.0,901.0,4,6000,4,0,281.0,0.0,901.0,901,1954.0,0,0,0.0,7,Reg,0,20,50.0,27.363846269205577,50140.0,6.494999999999999,3.6,2008,8,Q3,1Fam,1
187500.0,2087,5,2.5,41,2.0,832.0,6,12205,9,1111,444.0,568.0,264.0,976,1966.0,133,168,157.0,8,IR1,0,60,68.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,1
160200.0,1145,2,2.0,4,2.0,1145.0,7,3182,5,0,397.0,16.0,1129.0,1145,2005.0,100,16,11.0,5,Reg,0,120,43.0,26.11993393300743,50720.0,5.055,4.7,2009,9,Q3,TwnhsE,1
146800.0,1062,3,2.0,31,2.0,1029.0,6,11333,5,0,539.0,539.0,490.0,1062,1976.0,120,0,0.0,5,IR1,0,80,68.0,29.102296283256685,48910.0,6.21,2.8,2007,5,Q2,1Fam,0
269790.0,2013,3,3.5,11,2.0,1117.0,7,9920,8,886,455.0,862.0,255.0,1127,1997.0,180,130,0.0,5,IR1,0,60,92.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,1
225000.0,1496,3,2.0,0,2.0,1496.0,8,9158,7,0,474.0,0.0,1496.0,1496,2007.0,168,130,140.0,5,Reg,0,20,76.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,0
194500.0,1895,3,2.5,14,2.0,712.0,7,10832,7,809,409.0,0.0,712.0,1086,1994.0,143,46,0.0,5,IR1,0,60,68.0,27.363846269205577,50140.0,6.1,2.9,2008,10,Q4,1Fam,1
171000.0,1564,3,2.5,30,2.0,650.0,6,8400,7,676,476.0,0.0,650.0,888,1980.0,0,50,130.0,6,Reg,204,60,70.0,25.221608273812684,49020.0,5.07,4.3,2010,4,Q2,1Fam,1
143500.0,1285,3,1.5,30,2.0,660.0,6,8197,7,0,528.0,0.0,660.0,1285,1977.0,138,0,148.0,5,Reg,0,20,71.0,29.102296283256685,48910.0,6.17,2.8,2007,4,Q2,1Fam,0
110000.0,773,2,1.0,55,1.0,773.0,5,7677,4,0,240.0,570.0,203.0,773,1953.0,0,0,0.0,5,Reg,0,20,57.0,27.363846269205577,50140.0,5.88,2.7,2008,4,Q2,1Fam,0
485000.0,3140,4,3.5,1,3.0,1926.0,9,13518,11,1174,820.0,0.0,1926.0,1966,2009.0,144,78,860.0,5,Reg,0,60,104.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1
175000.0,1768,3,2.5,70,1.0,731.0,5,7200,7,787,240.0,569.0,162.0,981,1939.0,0,0,252.0,7,Reg,0,50,60.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,1
200000.0,1688,4,3.5,11,2.0,616.0,6,12798,8,1072,603.0,462.0,154.0,616,1997.0,403,114,0.0,5,IR1,0,60,79.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,1Fam,0
109900.0,1196,2,2.0,91,2.0,1196.0,4,4800,5,0,440.0,197.0,999.0,1196,1957.0,0,0,0.0,7,Reg,0,30,40.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,1Fam,1
189000.0,1456,3,3.5,3,2.0,728.0,7,8199,7,728,410.0,648.0,80.0,728,2005.0,36,18,0.0,5,Reg,0,60,63.0,27.363846269205577,50140.0,6.1,2.9,2008,10,Q4,1Fam,0
582933.0,2822,4,3.5,1,3.0,1734.0,9,13891,12,1088,1020.0,0.0,1734.0,1734,2009.0,52,170,424.0,5,Reg,192,60,107.0,26.11993393300743,50720.0,5.055,5.0,2009,1,Q1,1Fam,1
118000.0,1128,2,1.0,52,1.0,936.0,5,9000,5,0,286.0,812.0,124.0,1128,1954.0,0,0,0.0,5,Reg,0,20,75.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0
227680.0,1428,3,2.0,0,2.0,1417.0,7,12274,6,0,554.0,0.0,1417.0,1428,2008.0,0,60,256.0,5,IR1,0,20,91.0,27.363846269205577,50140.0,6.37,3.6,2008,7,Q3,1Fam,0
135500.0,980,3,2.0,39,1.0,980.0,5,9750,6,0,384.0,400.0,100.0,980,1967.0,68,0,0.0,5,Reg,0,80,75.0,30.85894600589856,48130.0,6.365,2.4,2006,10,Q4,1Fam,0
223500.0,1576,3,3.5,86,2.0,1324.0,5,21384,6,504,528.0,1309.0,15.0,1072,1923.0,0,312,0.0,6,Reg,0,70,144.0,26.11993393300743,50720.0,4.85,5.0,2009,5,Q2,1Fam,1
159950.0,1086,3,2.0,40,2.0,1024.0,5,13400,6,0,484.0,516.0,380.0,1086,1966.0,0,0,1047.0,5,Reg,0,80,85.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0
106000.0,2138,2,2.0,111,2.0,849.0,5,8100,11,1063,360.0,0.0,849.0,1075,1910.0,40,156,0.0,5,Reg,0,75,90.0,26.11993393300743,50720.0,4.87,4.6,2009,11,Q4,1Fam,1
181000.0,1309,3,2.5,32,2.0,1040.0,6,10140,5,0,484.0,663.0,0.0,1309,1974.0,265,0,99.0,6,Reg,0,20,78.0,30.85894600589856,48130.0,6.135,3.1,2006,1,Q1,1Fam,1
144500.0,848,1,2.0,4,2.0,848.0,6,4438,4,0,420.0,662.0,186.0,848,2004.0,140,0,169.0,5,Reg,0,120,68.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,TwnhsE,0
55993.0,1044,2,1.0,58,2.0,540.0,5,8712,4,0,504.0,0.0,540.0,1044,1952.0,0,0,0.0,5,Reg,0,20,66.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,1Fam,0
157900.0,1442,4,1.5,49,1.0,1442.0,6,9750,7,0,301.0,608.0,834.0,1442,1958.0,0,0,243.0,6,Reg,0,20,75.0,29.102296283256685,48910.0,6.17,2.8,2007,4,Q2,1Fam,0
116000.0,1250,3,2.0,88,1.0,686.0,5,8248,7,564,280.0,0.0,686.0,686,1955.0,207,0,0.0,7,Reg,0,50,45.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,1
224900.0,1661,3,2.0,12,2.0,1649.0,7,12137,6,0,598.0,0.0,1649.0,1661,1998.0,0,34,442.0,5,IR2,0,20,48.0,25.221608273812684,49020.0,4.885,4.3,2010,5,Q2,1Fam,0
137000.0,1008,2,1.0,52,1.0,1008.0,5,11425,4,0,275.0,486.0,522.0,1008,1954.0,0,0,0.0,6,IR1,0,20,68.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,0
271000.0,1689,3,3.0,6,3.0,1568.0,8,13265,7,0,857.0,1218.0,350.0,1689,2002.0,150,59,148.0,5,IR1,0,20,68.0,27.363846269205577,50140.0,6.37,3.6,2008,7,Q3,1Fam,0
155000.0,1052,3,2.0,39,2.0,1010.0,6,8816,6,0,440.0,504.0,506.0,1052,1971.0,0,0,80.0,7,Reg,0,80,80.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,1Fam,0
224000.0,1358,2,3.0,1,2.0,1358.0,7,6371,6,0,484.0,733.0,625.0,1358,2010.0,192,35,128.0,5,IR1,0,120,44.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,TwnhsE,1
183000.0,1640,3,2.5,5,2.0,798.0,7,7226,6,842,595.0,0.0,798.0,798,2003.0,0,45,0.0,5,IR1,0,60,72.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,0
93000.0,936,2,1.0,56,2.0,936.0,4,6000,4,0,576.0,0.0,936.0,936,1974.0,0,32,0.0,4,Reg,0,20,60.0,26.11993393300743,50720.0,5.115,5.1,2009,2,Q1,2fmCon,0
225000.0,1733,3,2.5,4,2.0,847.0,7,12394,7,886,433.0,0.0,847.0,847,2003.0,100,48,0.0,5,IR1,0,60,68.0,29.102296283256685,48910.0,6.385,2.6,2007,10,Q4,1Fam,0
139500.0,1489,3,2.0,69,1.0,778.0,6,9900,7,545,240.0,0.0,778.0,944,1940.0,335,0,0.0,7,Reg,0,50,60.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1
232600.0,1489,3,2.0,0,2.0,1489.0,8,11216,7,0,776.0,0.0,1489.0,1489,2006.0,0,140,0.0,5,Reg,0,20,81.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,1Fam,0
385000.0,2084,2,3.0,1,3.0,2078.0,10,14803,7,0,1220.0,1636.0,442.0,2084,2007.0,188,45,816.0,5,Reg,0,20,114.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,1
109500.0,784,2,2.0,84,0.0,784.0,5,6130,5,0,0.0,784.0,0.0,784,1979.0,0,0,0.0,6,Reg,0,45,50.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,1Fam,1
189000.0,1434,3,2.0,8,2.0,1454.0,7,8529,6,0,527.0,20.0,1434.0,1434,2001.0,290,39,0.0,5,IR1,0,20,65.0,26.11993393300743,50720.0,4.8,4.9,2009,4,Q2,1Fam,0
185000.0,2126,3,3.0,42,2.0,1013.0,5,28698,7,966,538.0,249.0,0.0,1160,1967.0,486,0,0.0,5,IR2,225,60,68.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0
147400.0,1223,2,2.5,1,2.0,600.0,7,2544,4,623,480.0,0.0,600.0,520,2005.0,0,166,0.0,5,Reg,0,160,24.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,Twnhs,0
166000.0,1392,3,2.5,51,2.0,1392.0,6,11900,6,0,458.0,1040.0,352.0,1392,1957.0,0,0,387.0,5,IR1,192,20,80.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,0
151000.0,1200,2,2.5,1,2.0,600.0,7,3180,4,600,480.0,0.0,600.0,520,2005.0,0,166,0.0,5,Reg,0,160,30.0,30.85894600589856,48130.0,6.67,3.1,2006,6,Q2,TwnhsE,0
237000.0,1829,3,3.5,7,2.0,941.0,7,9548,7,888,613.0,483.0,458.0,941,2003.0,192,39,223.0,6,IR1,0,60,44.0,25.221608273812684,49020.0,5.025,5.5,2010,1,Q1,1Fam,0
167000.0,1516,3,1.5,45,2.0,1516.0,6,10004,6,0,472.0,196.0,975.0,1516,1964.0,0,0,180.0,6,Reg,152,20,100.0,26.11993393300743,50720.0,5.115,5.1,2009,2,Q1,1Fam,0
139950.0,1144,3,2.0,47,2.0,1144.0,5,7875,6,0,456.0,572.0,572.0,1144,1961.0,0,0,136.0,6,Reg,0,20,75.0,27.363846269205577,50140.0,6.01,3.0,2008,9,Q3,1Fam,0
128000.0,1067,2,2.0,60,2.0,1067.0,4,9600,4,0,436.0,442.0,625.0,1067,1996.0,290,0,0.0,7,Reg,0,20,60.0,25.221608273812684,49020.0,4.99,5.3,2010,2,Q1,1Fam,1
153500.0,1559,2,2.0,59,2.0,1559.0,5,8100,5,0,812.0,338.0,1221.0,1559,1948.0,0,116,0.0,6,Reg,0,30,90.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,1
100000.0,987,2,2.5,35,1.0,483.0,6,1680,5,504,264.0,330.0,153.0,483,1973.0,0,0,158.0,5,Reg,0,160,21.0,27.363846269205577,50140.0,6.09,3.1,2008,11,Q4,Twnhs,0
144000.0,1099,3,1.5,13,1.0,1099.0,5,9525,6,0,352.0,0.0,1099.0,1099,1999.0,278,0,0.0,6,Reg,0,20,75.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,1
130500.0,1200,3,1.0,62,1.0,768.0,5,11767,6,432,240.0,352.0,416.0,768,1946.0,0,0,0.0,6,Reg,0,50,70.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,1Fam,1
140000.0,1482,4,2.0,83,1.0,672.0,6,12155,7,672,400.0,156.0,516.0,810,1934.0,0,0,0.0,8,IR1,0,70,68.0,27.363846269205577,50140.0,5.95,3.0,2008,3,Q1,1Fam,1
157500.0,1539,3,2.0,104,2.0,650.0,5,10440,8,581,686.0,0.0,650.0,958,1983.0,70,78,0.0,8,Reg,0,70,60.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,1
174900.0,1165,3,2.5,42,2.0,1127.0,6,9020,6,0,490.0,312.0,276.0,1165,1966.0,0,129,183.0,7,Reg,0,80,82.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,1Fam,0
141000.0,1800,6,2.0,46,0.0,1800.0,5,8000,10,0,0.0,0.0,1800.0,1800,1979.0,0,0,0.0,4,Reg,0,90,80.0,29.102296283256685,48910.0,6.710000000000001,3.0,2007,7,Q3,Duplex,0
153900.0,1416,4,1.5,93,3.0,876.0,5,12665,7,540,720.0,0.0,876.0,876,1949.0,418,0,0.0,8,IR1,0,50,100.0,27.363846269205577,50140.0,6.37,3.7,2008,6,Q2,1Fam,1
171000.0,1701,3,3.0,32,2.0,1390.0,5,16647,6,0,611.0,1390.0,0.0,1701,1975.0,0,0,0.0,5,IR1,0,85,68.0,29.102296283256685,48910.0,6.220000000000001,3.0,2007,1,Q1,1Fam,1
213000.0,1775,3,3.5,16,2.0,740.0,7,9317,7,769,425.0,513.0,227.0,1006,1993.0,234,72,137.0,5,Reg,0,60,75.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0
133500.0,864,3,2.0,37,1.0,864.0,5,15523,5,0,338.0,460.0,404.0,864,1972.0,0,0,0.0,6,IR1,0,20,36.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0
240000.0,2358,5,3.0,100,2.0,907.0,6,45600,10,1051,360.0,0.0,907.0,1307,1908.0,486,40,0.0,8,IR2,175,50,75.0,27.363846269205577,50140.0,6.01,3.0,2008,9,Q3,1Fam,1
187000.0,1855,3,2.5,31,2.0,528.0,6,9600,7,761,512.0,0.0,528.0,1094,1976.0,113,100,360.0,7,Reg,0,80,80.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1
131500.0,848,1,2.0,4,2.0,848.0,6,4435,3,0,420.0,659.0,189.0,848,2003.0,140,0,170.0,5,Reg,0,120,36.0,29.102296283256685,48910.0,6.24,2.6,2007,11,Q4,TwnhsE,0
215000.0,1456,2,2.0,3,2.0,1273.0,8,3196,7,0,400.0,0.0,1273.0,1456,2003.0,143,20,40.0,5,Reg,0,120,68.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,TwnhsE,0
164000.0,1646,4,2.0,66,1.0,918.0,7,7128,7,728,240.0,364.0,554.0,918,1941.0,0,0,0.0,5,Reg,126,75,53.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,1
158000.0,1445,3,1.5,45,2.0,1127.0,6,12095,7,0,645.0,564.0,563.0,1445,1964.0,180,0,115.0,6,IR1,0,80,68.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0
170000.0,1779,3,2.5,51,2.0,1763.0,5,17920,6,0,454.0,306.0,372.0,1779,1955.0,0,418,0.0,4,Reg,312,20,102.0,30.85894600589856,48130.0,6.765000000000001,2.8,2006,7,Q3,1Fam,1
127000.0,1040,3,2.5,48,1.0,1040.0,5,6897,6,0,260.0,659.0,381.0,1040,1962.0,0,104,0.0,8,IR1,0,20,68.0,25.221608273812684,49020.0,5.07,4.3,2010,4,Q2,1Fam,1
147000.0,1026,3,2.0,30,2.0,940.0,6,10970,5,0,576.0,505.0,0.0,1026,1981.0,0,0,0.0,6,IR1,0,80,68.0,27.363846269205577,50140.0,6.1,2.9,2008,10,Q4,1Fam,0
174000.0,1481,3,2.5,15,2.0,702.0,6,8125,6,779,343.0,0.0,702.0,702,1994.0,0,36,0.0,5,Reg,0,60,65.0,26.11993393300743,50720.0,5.005000000000001,5.2,2009,3,Q1,1Fam,1
152000.0,1370,3,2.0,33,2.0,1090.0,7,10400,6,0,479.0,0.0,1090.0,1370,1976.0,0,0,189.0,5,Reg,0,20,80.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,0
250000.0,2654,4,3.5,38,2.0,1054.0,6,11029,9,1142,619.0,619.0,435.0,1512,1968.0,0,65,220.0,7,IR1,222,60,68.0,30.85894600589856,48130.0,6.52,2.6,2006,8,Q3,1Fam,1
189950.0,1426,3,1.5,89,1.0,912.0,7,7642,7,514,216.0,0.0,912.0,912,1925.0,0,240,0.0,8,Reg,0,50,55.0,29.102296283256685,48910.0,6.68,3.4,2007,6,Q2,1Fam,1
131500.0,1039,3,2.5,45,2.0,1039.0,5,11625,6,0,504.0,841.0,198.0,1039,1965.0,0,0,0.0,4,Reg,0,190,75.0,25.221608273812684,49020.0,5.07,4.3,2010,4,Q2,2fmCon,0
152000.0,1097,3,2.0,26,2.0,1040.0,6,9672,6,0,480.0,338.0,702.0,1097,1986.0,0,0,0.0,5,Reg,0,20,81.0,25.221608273812684,49020.0,4.885,4.3,2010,5,Q2,1Fam,1
132500.0,1148,3,2.0,50,1.0,1148.0,5,7931,6,0,672.0,1148.0,0.0,1148,1959.0,0,0,0.0,5,Reg,0,20,70.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0
250580.0,1372,3,2.0,1,2.0,1372.0,7,8640,6,0,529.0,0.0,1372.0,1372,2008.0,0,140,0.0,5,Reg,0,20,72.0,27.363846269205577,50140.0,6.05,3.0,2008,5,Q2,1Fam,1
148500.0,1002,3,2.0,39,2.0,1002.0,5,8750,5,0,902.0,828.0,174.0,1002,1973.0,0,0,76.0,6,IR1,0,20,68.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0
248900.0,1646,3,2.0,1,3.0,1638.0,8,10656,6,0,870.0,0.0,1638.0,1646,2007.0,192,80,274.0,5,IR1,0,20,67.0,29.102296283256685,48910.0,6.24,2.6,2007,11,Q4,1Fam,1
129000.0,1120,3,2.5,46,2.0,1040.0,4,6970,5,0,544.0,932.0,108.0,1120,1961.0,168,0,0.0,5,Reg,0,20,85.0,29.102296283256685,48910.0,6.21,2.8,2007,5,Q2,1Fam,0
169000.0,2320,2,2.0,58,2.0,0.0,5,14762,7,720,672.0,0.0,0.0,1547,1979.0,120,144,0.0,6,IR2,0,60,68.0,30.85894600589856,48130.0,6.595,2.4,2006,5,Q2,1Fam,1
236000.0,1949,3,3.5,17,2.0,1050.0,7,9938,8,887,574.0,750.0,300.0,1062,1993.0,156,90,246.0,5,Reg,0,60,80.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,1Fam,1
109500.0,894,2,1.0,47,1.0,894.0,5,6600,5,0,308.0,0.0,894.0,894,1962.0,0,0,0.0,5,Reg,0,20,60.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0
200500.0,1682,3,2.5,12,2.0,804.0,6,8750,7,878,523.0,505.0,299.0,804,1998.0,0,77,116.0,5,Reg,0,60,70.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,1Fam,0
116000.0,910,3,1.0,55,2.0,105.0,5,8892,5,0,414.0,0.0,105.0,910,1953.0,196,0,0.0,7,Reg,0,20,74.0,27.363846269205577,50140.0,6.1,2.9,2008,10,Q4,1Fam,1
133000.0,1268,3,1.0,60,1.0,832.0,5,12144,6,0,288.0,375.0,457.0,1036,1949.0,0,28,0.0,7,Reg,0,40,60.0,26.11993393300743,50720.0,5.055,4.7,2009,9,Q3,1Fam,1
66500.0,1131,3,1.5,68,1.0,676.0,5,5720,5,455,200.0,0.0,676.0,676,1941.0,26,0,0.0,6,Reg,0,50,52.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1
303477.0,2610,4,2.5,0,2.0,1184.0,8,9000,11,1426,550.0,64.0,1120.0,1184,2007.0,208,364,0.0,5,Reg,0,60,75.0,29.102296283256685,48910.0,6.59,3.0,2007,8,Q3,1Fam,0
132250.0,1040,3,2.0,44,2.0,1064.0,4,25286,5,0,648.0,633.0,431.0,1040,1963.0,0,0,0.0,5,Reg,0,20,94.0,29.102296283256685,48910.0,6.220000000000001,3.0,2007,1,Q1,1Fam,0
350000.0,2224,4,3.5,5,3.0,1462.0,9,8834,10,762,738.0,1170.0,292.0,1462,2004.0,184,0,216.0,5,Reg,0,60,74.0,26.11993393300743,50720.0,5.4,6.0,2009,6,Q2,1Fam,1
148000.0,1155,3,2.0,49,2.0,1109.0,5,11782,6,0,576.0,899.0,210.0,1155,1987.0,192,0,0.0,7,IR1,0,85,88.0,25.221608273812684,49020.0,4.734999999999999,5.0,2010,6,Q2,1Fam,1
136500.0,864,3,2.0,31,1.0,864.0,5,7000,6,0,336.0,646.0,218.0,864,1978.0,0,0,90.0,8,IR1,0,20,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1
